timestamp,ax,ay,az
0,0.15845,0.11938,0.03223
2,0.37134,-0.03442,-0.04614
4,0.7041,-0.24829,-0.12256
15,1.99994,-0.80493,-1.62793
17,1.99994,-0.23779,-0.77368
19,1.82886,1.18604,1.99994
21,0.51025,-0.19604,1.99994
23,0.49854,-0.57104,0.99146
25,1.0127,-0.84619,1.99994
27,1.62085,-0.56226,1.99994
29,1.83008,-0.07007,0.23291
31,1.99994,-0.0188,0.42212
33,1.84668,-0.0249,-0.01636
35,1.28467,-0.08252,-0.33276
46,0.94336,0.1084,0.28833
48,0.84521,0.07568,-0.01392
50,0.89014,-0.0083,-0.26978
52,0.87988,0.104,-0.45947
54,0.47876,0.24292,-0.22339
56,0.29468,0.58154,0.74805
58,0.05542,0.54614,0.2439
60,0.09399,0.6792,-0.00415
62,0.11572,0.80273,0.06812
64,0.19092,0.83984,0.06079
66,0.28564,0.89136,0.02075
68,0.34351,0.93213,-0.02734
70,0.37451,0.88916,-0.19336
81,0.14844,0.15918,-0.20996
83,0.11377,0.08862,-0.26367
85,0.07617,-0.04053,-0.19727
87,0.0459,-0.16333,-0.09375
89,0.05396,-0.25342,0.00098
91,0.07104,-0.3313,0.04541
93,0.08228,-0.38599,0.02881
95,0.09375,-0.42969,-0.01123
97,0.11353,-0.46265,0.03833
99,0.24048,-0.56177,0.05835
101,1.99994,-2.0,1.99994
112,0.63062,-0.3916,0.54858
114,-0.02002,-0.39624,-1.12476
116,0.33301,-0.41675,0.20068
118,0.42969,-0.43042,0.54956
120,0.28589,-0.3999,0.00293
122,0.07861,-0.35034,-0.42407
124,-0.00317,-0.31372,-0.38721
126,0.02783,-0.2417,0.07275
128,0.12939,-0.17993,0.32544
130,0.13623,-0.08081,0.30396
132,0.11108,0.02563,0.09692
143,0.05688,0.2644,0.03979
145,0.03296,0.27344,-0.08228
147,0.03906,0.26855,-0.02881
149,0.04858,0.26074,0.00757
151,0.04272,0.25073,0.03003
153,0.01953,0.24219,0.03271
155,-0.00586,0.23389,0.02173
157,-0.01514,0.22876,0.02002
159,-0.02563,0.21875,0.04468
161,-0.01172,0.19873,0.06689
163,-0.01514,0.17456,0.08594
165,0.01123,0.13013,0.08618
167,0.10352,0.0498,0.08276
178,-0.28369,0.47778,0.81396
180,-0.21753,0.42773,0.68262
182,-0.00879,0.27515,0.33276
184,0.28101,0.17358,0.07007
186,0.56396,-0.0376,-0.15991
188,0.8186,-0.20483,-0.30298
190,0.94019,-0.32422,-0.31616
192,0.93848,-0.38794,-0.21265
194,0.98169,-0.43799,-0.10229
196,1.33984,-0.53711,-0.1355
198,1.99994,-0.81958,-0.59595
209,-0.19214,-0.59814,0.13867
211,0.74219,-0.66577,1.93408
213,0.7373,-0.45654,0.03735
215,1.37183,-0.30981,-0.49683
217,1.99994,-0.13306,-0.42041
219,1.99994,0.02588,-0.96606
221,1.84399,-0.09009,-0.51807
223,1.22363,-0.34155,-0.14868
225,1.0061,-0.29736,0.23047
227,0.84106,-0.16724,0.49902
229,0.81079,-0.05884,0.7373
240,0.72314,-0.20386,-0.13208
242,0.74683,-0.01685,0.07251
244,0.65063,0.84741,1.52368
246,-0.11523,0.3457,-1.40552
248,0.3584,0.75879,-1.05762
250,0.50415,0.95117,0.34399
252,0.42358,0.94727,0.72754
254,0.23315,0.98242,0.02808
256,0.12085,0.93848,-0.65332
258,0.16724,0.94287,-0.69287
260,0.33203,0.91162,-0.42944
262,0.4043,0.80713,-0.26904
273,0.0498,0.07642,-0.12524
275,0.01587,0.02148,-0.18726
277,0.00464,-0.09424,-0.11743
279,0.02295,-0.18726,-0.06519
281,0.04004,-0.26001,-0.04077
283,0.06348,-0.32031,-0.02979
285,0.07275,-0.36963,-0.05542
287,0.0813,-0.42505,0.02563
289,0.10352,-0.46851,0.01221
291,0.19775,-0.53125,-0.0332
293,1.99994,-2.0,-1.87378
295,1.99994,0.33618,1.99994
306,-0.00073,-0.35083,-1.4502
308,0.33545,-0.45532,0.08105
310,0.04224,-0.44653,-0.81958
312,-0.00439,-0.4187,-1.0188
314,0.16504,-0.34888,-0.46948
316,0.23926,-0.24268,0.2019
318,0.23267,-0.14478,0.38379
320,0.11768,-0.00293,0.12939
322,0.04687,0.08691,-0.07007
324,0.0144,0.17334,-0.08447
326,0.02637,0.19897,0.12134
337,0.03296,0.20386,-0.17383
339,0.07178,0.18848,-0.03809
341,0.05127,0.19238,-0.09424
343,0.02515,0.20703,-0.11426
345,0.01587,0.20557,-0.0835
347,0.01514,0.18506,-0.01978
349,0.01587,0.17627,0.02612
351,0.0127,0.14258,0.06958
353,0.0083,0.13184,0.05688
355,-0.01172,0.09277,0.01953
357,-0.01831,0.05518,-0.00415
359,-0.02783,0.02808,0.00146
370,1.99994,-1.60449,0.13989
372,1.99994,-1.14502,0.33862
374,0.64526,-0.24829,0.96973
376,-0.03369,0.2395,1.29785
378,-0.00537,0.29687,1.14893
380,0.44849,0.06445,0.65674
382,1.32104,-0.26343,0.02124
384,1.99994,-0.49561,-0.33594
386,1.99994,-0.58618,-0.4248
388,1.99994,-0.71216,-0.73047
390,1.99994,-0.48535,-2.0
401,0.72119,-0.50098,0.84741
403,1.07739,-0.28638,0.77271
405,1.27222,0.00098,-0.46924
407,1.88159,0.12183,-0.59082
409,1.99994,0.07935,-0.48145
411,1.81201,-0.05444,-0.23511
413,1.2063,-0.21289,-0.14844
415,0.84521,-0.23315,-0.01001
417,0.74951,-0.14038,0.11841
419,0.76465,-0.04883,0.34058
421,0.74683,-0.06494,0.50171
423,0.62744,-0.08716,0.57324
434,0.25146,0.7229,-0.33545
436,0.31372,0.71289,0.11035
438,0.28027,0.72314,0.04834
440,0.26392,0.69922,-0.18799
442,0.31494,0.67017,-0.42114
444,0.34888,0.65674,-0.54346
446,0.37109,0.59497,-0.51611
448,0.35425,0.50562,-0.46289
450,0.33276,0.41211,-0.38184
452,0.28101,0.31128,-0.3103
454,0.21948,0.21094,-0.27173
456,0.1665,0.10254,-0.22021
467,0.29321,-0.36499,-0.13843
469,1.03809,-0.63599,-0.59155
471,1.99994,-1.06323,-2.0
473,1.99994,0.57007,1.99994
475,-0.16748,0.09985,1.03687
477,-0.43701,-0.31714,-0.13184
479,-0.30762,-0.21094,0.37549
481,-0.03369,-0.27979,0.64185
483,0.20166,-0.38647,0.41528
485,0.15723,-0.45044,-0.10596
487,0.11206,-0.48755,-0.50586
498,0.10962,-0.05786,0.01733
500,0.104,-0.01538,0.10596
502,0.05444,0.03662,0.22363
504,-0.00317,0.05835,0.24634
506,-0.03174,0.09424,0.23926
508,-0.05786,0.11377,0.23804
510,-0.08325,0.11987,0.23047
512,-0.03296,0.12524,0.21997
514,0.03442,0.15112,0.1748
516,0.22852,0.14282,0.18823
518,1.00781,-0.104,0.39648
520,1.99994,-0.75854,1.63306
531,-0.06348,0.41968,0.05298
533,-0.00879,0.38501,0.11914
535,0.01147,0.31128,0.03003
537,0.08228,0.19409,-0.04663
539,0.19507,0.0481,-0.04565
541,0.50024,-0.14282,-0.02222
543,0.89233,-0.30713,0.03149
545,1.13989,-0.34521,0.17041
547,0.99072,-0.27856,0.31226
549,0.66821,-0.11206,0.36621
551,0.47729,0.00806,0.40405
553,0.42285,0.04565,0.38696
564,1.99994,-0.48169,-0.30957
566,1.99994,-0.60791,-0.46216
568,1.99994,-0.76733,-1.69556
570,1.99994,-1.34229,-2.0
572,1.99994,0.89917,1.99994
574,0.77271,0.20459,1.99994
576,0.52686,-0.41553,0.14722
578,0.77588,-0.47559,-0.42847
580,1.2688,-0.33228,0.41113
582,1.78052,-0.25977,1.15796
584,1.99994,-0.11377,0.729
586,1.74829,0.02466,-0.23047
597,0.75879,0.18506,-0.41187
599,0.69873,0.21533,-0.29395
601,0.55469,0.2749,-0.22192
603,0.2417,0.31787,0.18408
605,-0.10156,0.23877,0.29956
607,-0.14697,0.24463,0.15625
609,-0.08789,0.3833,0.23608
611,-0.03711,0.54761,0.34473
613,0.03857,0.68042,0.28003
615,0.1145,0.76367,0.14746
617,0.1731,0.81055,-0.01733
619,0.23242,0.80322,-0.20044
630,0.20117,0.31738,-0.25464
632,0.1665,0.24634,-0.27856
634,0.14648,0.10352,-0.20386
636,0.14429,-0.02832,-0.1394
638,0.14331,-0.17017,-0.09424
640,0.14063,-0.29077,-0.09058
642,0.16797,-0.39111,-0.0896
644,0.46094,-0.66943,0.05811
646,1.99994,-2.0,1.99994
648,1.99994,0.64746,-1.18994
650,0.4126,0.02002,1.99994
661,0.21265,-0.36377,-0.30151
663,0.2207,-0.40186,0.14282
665,0.32397,-0.42896,0.43848
667,0.1814,-0.39795,0.02417
669,0.03418,-0.33154,-0.32568
671,-0.01489,-0.25684,-0.27612
673,0.04858,-0.20801,0.08545
675,0.07764,-0.13379,0.35669
677,0.07837,-0.05908,0.35254
679,0.03223,0.01123,0.16675
681,0.02295,0.07422,-0.05591
683,0.04297,0.13574,-0.14673
694,0.02905,0.21436,-0.00146
696,0.05884,0.21118,0.13916
698,0.08447,0.18848,0.17285
700,0.1377,0.1416,0.23975
702,0.72168,-0.19116,0.79199
704,1.99994,-1.13818,1.99994
706,1.99994,-0.97217,1.53491
708,1.27832,-0.06006,0.11792
710,0.46216,0.43115,-0.10938
