timestamp,ax,ay,az
0,1.02344,-0.00732,0.10303
2,1.02173,-0.00903,0.10547
4,1.02002,-0.00317,0.10229
6,1.01636,-0.00952,0.10229
8,1.021,-0.0083,0.09814
19,1.02295,-0.0083,0.10083
21,1.02075,-0.00781,0.10571
23,1.02197,-0.0105,0.10742
25,1.01904,-0.0061,0.09814
27,1.02002,-0.00952,0.09985
29,1.01758,-0.00562,0.10181
31,1.02148,-0.00928,0.10156
33,1.02002,-0.00928,0.09912
35,1.01953,-0.00732,0.10303
37,1.02368,-0.00562,0.09058
39,1.02344,-0.01099,0.0918
41,1.021,-0.00854,0.10474
52,1.02295,-0.00928,0.10449
54,1.02051,-0.00977,0.10498
56,1.02539,-0.00684,0.09888
58,1.02319,-0.01294,0.10547
60,1.02026,-0.00635,0.10327
62,1.01416,-0.00952,0.09473
64,1.01465,-0.01196,0.09277
66,1.0188,-0.00415,0.10498
68,1.02148,-0.00977,0.09961
70,1.01904,-0.00879,0.10034
72,1.02026,-0.00122,0.11133
74,1.01611,-0.00171,0.11182
85,1.021,-0.00537,0.1123
87,1.02222,-0.00952,0.1123
89,1.02441,-0.00073,0.10498
91,1.01929,-0.00244,0.10962
93,1.01563,-0.00244,0.10596
95,1.01587,-0.00928,0.11426
97,1.02124,-0.00635,0.10498
99,1.02051,-0.00903,0.0979
101,1.01904,-0.00586,0.10986
103,1.02344,-0.01123,0.09717
114,1.01709,-0.00366,0.10303
116,1.01172,-0.00415,0.10107
118,1.02222,-0.00537,0.11157
120,1.02295,-0.00415,0.10889
122,1.02002,-0.00513,0.09668
124,1.01514,-0.00659,0.10156
126,1.0144,-0.00317,0.10547
128,1.01831,-0.00732,0.10156
130,1.02344,-0.00708,0.09912
132,1.02197,0.00024,0.10327
134,1.02441,-0.00635,0.09399
136,1.02002,-0.01147,0.10352
147,1.01782,-0.01025,0.09302
149,1.02539,-0.00708,0.0957
151,1.02319,-0.00659,0.10034
153,1.02148,-0.00708,0.10278
155,1.02173,-0.0022,0.10229
157,1.02075,-0.00537,0.10229
159,1.02246,-0.00415,0.09912
161,1.0166,-0.00659,0.10474
163,1.01538,-0.0127,0.10693
165,1.01807,-0.00366,0.10669
167,1.02222,-0.00171,0.10547
169,1.02637,-0.00854,0.09888
180,1.0166,-0.00244,0.10156
182,1.02222,-0.00513,0.09473
184,1.021,-0.00708,0.10425
186,1.01367,-0.00342,0.11157
188,1.02246,-0.0061,0.09717
190,1.0188,-0.00562,0.10913
192,1.01514,-0.0083,0.10425
194,1.02319,-0.00708,0.10645
196,1.01953,-0.00098,0.11133
198,1.02124,-0.00781,0.10889
200,1.01709,-0.00684,0.10889
202,1.02222,-0.00562,0.09985
213,1.02051,-0.01147,0.10181
215,1.01953,-0.00293,0.10303
217,1.02173,-0.00903,0.10327
219,1.01636,-0.0105,0.09937
221,1.02173,-0.00708,0.10156
223,1.02612,-0.00732,0.10669
225,1.01782,-0.00635,0.09888
227,1.01953,-0.00415,0.10229
229,1.02051,-0.00757,0.10083
231,1.01611,-0.0061,0.10498
233,1.02515,0.0,0.10132
235,1.02441,-0.0083,0.10742
246,1.02393,-0.00488,0.10522
248,1.01538,-0.01025,0.09448
250,1.02344,-0.01343,0.09961
252,1.02417,-0.01099,0.09839
254,1.02319,-0.00854,0.09424
256,1.01978,-0.01294,0.09717
258,1.02563,-0.0144,0.09448
260,1.02197,-0.00781,0.09888
262,1.02051,-0.00928,0.09351
264,1.02759,-0.00708,0.09448
266,1.02295,-0.00977,0.09497
268,1.01978,-0.00879,0.0957
279,1.0144,-0.00195,0.09473
281,1.02075,-0.00854,0.09717
283,1.02075,-0.00977,0.09888
285,1.02075,-0.00806,0.09912
287,1.02222,-0.0061,0.08789
289,1.02686,-0.00732,0.0957
291,1.0249,-0.0061,0.09692
293,1.02344,-0.00684,0.10278
295,1.02148,-0.00684,0.09985
297,1.01978,-0.01318,0.09741
299,1.02295,-0.0022,0.10278
310,1.02588,-0.01099,0.09521
312,1.021,-0.00537,0.09912
314,1.02344,-0.00854,0.0979
316,1.01855,-0.01538,0.09888
318,1.01831,-0.01221,0.09082
320,1.02295,-0.01489,0.0957
322,1.02051,-0.01172,0.10083
324,1.02539,-0.01001,0.10132
326,1.02051,-0.00708,0.0896
328,1.01611,-0.01294,0.10742
330,1.02466,-0.01563,0.09521
332,1.02002,-0.00732,0.10449
343,1.01978,-0.00757,0.10425
345,1.02271,-0.01123,0.10425
347,1.02002,-0.00928,0.09082
349,1.02808,-0.01587,0.09619
351,1.01782,-0.00708,0.10376
353,1.01904,-0.01294,0.10181
355,1.02197,-0.00684,0.10449
357,1.02319,-0.0061,0.10425
359,1.02515,-0.00854,0.10059
361,1.021,-0.00635,0.09619
363,1.02344,-0.00903,0.10669
365,1.02075,-0.01538,0.09302
376,1.02393,-0.00708,0.10742
378,1.01831,-0.00244,0.10229
380,1.01733,-0.00317,0.10107
382,1.02026,-0.00464,0.09766
384,1.02246,-0.00708,0.104
386,1.01709,-0.00464,0.10205
388,1.02441,-0.00098,0.10181
390,1.02051,0.00073,0.10522
392,1.021,-0.00269,0.10864
394,1.01953,-0.00342,0.10596
396,1.01855,-0.00757,0.11816
398,1.01587,-0.0061,0.10376
409,1.01294,-0.00122,0.09375
411,1.01782,0.00244,0.1145
413,1.01514,0.00293,0.11353
415,1.0166,0.00391,0.11206
417,1.02026,-0.00171,0.10986
419,1.01245,0.00366,0.1189
421,1.01196,-0.00342,0.11694
423,1.01465,-0.00391,0.11304
425,1.01758,0.0,0.10962
427,1.01636,0.00317,0.11768
429,1.01758,0.00195,0.11548
431,1.01294,-0.00464,0.1145
433,1.02026,0.00073,0.11182
444,1.02295,-0.00171,0.10547
446,1.02124,-0.00342,0.10864
448,1.02441,-0.00537,0.1123
450,1.01807,-0.00146,0.11255
452,1.01807,-0.01099,0.10718
454,1.01733,-0.00171,0.11792
456,1.01465,0.00122,0.10278
458,1.0166,-0.00464,0.11328
460,1.01489,-0.0127,0.10498
462,1.01904,-0.00244,0.10596
464,1.01831,-0.00073,0.10645
466,1.01929,-0.00415,0.10352
477,1.02368,-0.01099,0.10474
479,1.02246,-0.00464,0.10596
481,1.0144,-0.00781,0.11304
483,1.01855,-0.00952,0.09277
485,1.02271,-0.00293,0.09766
487,1.02539,-0.00928,0.09937
489,1.01685,-0.00903,0.10254
491,1.0271,-0.00806,0.10571
493,1.02466,-0.00781,0.09839
495,1.02368,-0.00708,0.09546
497,1.02002,-0.0105,0.09351
499,1.02588,-0.00977,0.10229
510,1.02905,-0.01343,0.09863
512,1.02051,-0.00757,0.0957
514,1.03052,-0.00732,0.08203
516,1.021,-0.0105,0.09033
518,1.02026,-0.00586,0.08691
520,1.02368,-0.00977,0.09106
522,1.02539,-0.01245,0.10156
524,1.02637,-0.00684,0.09351
526,1.01831,-0.01025,0.09644
528,1.01807,-0.01489,0.09351
530,1.0188,-0.01147,0.08765
541,1.02515,-0.01367,0.09448
543,1.02563,-0.01099,0.09473
545,1.02759,-0.01196,0.09741
547,1.02197,-0.0083,0.09229
549,1.02466,-0.01001,0.10132
551,1.02051,-0.0105,0.10693
553,1.01855,-0.0061,0.10107
555,1.02197,-0.00977,0.09253
557,1.021,-0.00732,0.09668
559,1.01782,-0.0083,0.0957
561,1.02148,-0.0105,0.09106
563,1.02173,-0.00586,0.10278
574,1.02075,-0.00952,0.10156
576,1.01587,-0.00562,0.10913
578,1.02075,-0.00391,0.09717
580,1.02148,-0.01538,0.09961
582,1.02222,-0.00952,0.09985
584,1.021,-0.01196,0.10327
586,1.01465,-0.02051,0.09277
588,1.02588,-0.01123,0.11133
590,1.01685,-0.01001,0.11377
592,1.01782,-0.01611,0.09766
594,1.02417,-0.00537,0.10449
596,1.01636,-0.00903,0.10132
607,1.02246,-0.01099,0.09717
