timestamp,ax,ay,az
0,0.7561,-0.09351,0.08545
2,0.73828,-0.08545,0.08398
4,0.72974,-0.09155,0.07886
6,0.70801,-0.09448,0.07129
8,0.69922,-0.10303,0.07446
10,0.69165,-0.11353,0.07861
12,0.68018,-0.1377,0.07715
14,0.67505,-0.14819,0.07056
25,0.67041,-0.13208,0.05322
27,0.68823,-0.12842,0.04224
29,0.68872,-0.13428,0.0437
31,0.7063,-0.14087,0.04224
33,0.71118,-0.14502,0.02197
35,0.71313,-0.16699,0.0127
37,0.72388,-0.18823,0.02197
39,0.71973,-0.22241,0.0249
41,0.71411,-0.22754,0.03149
43,0.72559,-0.22632,0.04297
45,0.73853,-0.22144,0.07397
47,0.76758,-0.2063,0.07715
58,1.06934,-0.13525,0.12451
60,1.21655,-0.11914,0.09961
62,1.48022,-0.09888,0.09814
64,1.99994,-0.0769,0.1123
66,1.99994,0.07788,0.28784
68,1.99994,0.61401,1.54785
70,1.99994,0.14331,0.479
72,1.51392,-0.354,-0.20044
74,1.48682,0.0686,-0.02979
76,1.50562,0.07813,0.2207
78,1.06885,-0.06494,0.47021
80,0.81372,0.07007,0.49829
91,0.26294,0.2688,-0.10571
93,-0.02759,0.33936,-0.04443
95,-0.28979,0.38916,-0.00439
97,-0.55322,0.44849,0.05664
99,-0.74585,0.50244,0.05542
101,-0.86499,0.53979,-0.04004
103,-0.91846,0.54004,-0.12744
105,-0.92798,0.46362,-0.25977
107,-0.86743,0.33716,-0.31689
109,-0.74878,0.24927,-0.31641
111,-0.48608,0.18579,-0.27051
122,-1.46289,0.45312,0.28442
124,0.09058,0.23682,0.50195
126,1.86377,0.05005,-0.28589
128,1.99994,0.09912,-0.56494
130,1.49097,0.06738,-0.08911
132,0.78857,0.03442,0.09155
134,0.97192,-0.05615,0.36304
136,1.28394,-0.0542,0.4375
138,1.18188,0.01416,0.24316
140,0.98267,0.03247,0.09814
142,0.88135,0.00391,-0.01538
144,0.91577,-0.04102,0.05176
146,0.95435,-0.06934,0.17334
157,0.93726,-0.08936,0.17822
159,0.89868,-0.10254,0.18921
161,0.89966,-0.10596,0.125
163,0.85962,-0.10205,0.07129
165,0.85181,-0.1001,0.04541
167,0.84546,-0.10498,0.06006
169,0.82764,-0.10522,0.08618
171,0.82886,-0.11499,0.13892
173,0.80518,-0.11572,0.15698
175,0.7981,-0.11621,0.14355
177,0.7854,-0.11719,0.12964
179,0.78442,-0.11938,0.09229
190,0.771,-0.1499,0.06323
192,0.76587,-0.15234,0.06543
194,0.75317,-0.15137,0.07593
196,0.73535,-0.1543,0.06836
198,0.72827,-0.15137,0.05835
200,0.73218,-0.14575,0.05591
202,0.72412,-0.146,0.04248
204,0.72241,-0.15137,0.03564
206,0.72437,-0.15112,0.02954
208,0.7168,-0.14624,0.02881
210,0.70923,-0.14795,0.03296
221,0.65967,-0.16357,0.05225
223,0.65503,-0.16528,0.05493
225,0.66553,-0.17041,0.06519
227,0.67969,-0.17383,0.05347
229,0.69116,-0.17358,0.0625
231,0.69263,-0.16992,0.07813
233,0.70361,-0.17456,0.07666
235,0.72144,-0.16919,0.07544
237,0.73779,-0.17065,0.08569
239,0.7583,-0.16162,0.09424
241,0.78174,-0.16089,0.09375
243,0.80518,-0.15649,0.10815
254,1.38989,-0.11499,0.07153
256,1.95679,-0.11597,0.04565
258,1.99994,0.00562,0.12842
260,1.99994,0.83325,0.60449
262,1.99994,0.43213,0.72461
264,1.46045,-0.54932,0.65967
266,1.69995,-0.01001,0.05786
268,1.86548,0.10181,-0.02051
270,1.17383,-0.10791,0.52368
272,0.82886,0.02783,0.55786
274,0.87744,0.23682,0.09668
276,0.95288,0.1936,-0.21167
278,0.92529,0.18066,-0.28857
289,-0.75024,0.46069,-0.02173
291,-0.94653,0.52954,-0.08545
293,-1.11255,0.55615,-0.16675
295,-1.18311,0.53125,-0.2644
297,-1.20093,0.48047,-0.34351
299,-1.15894,0.40015,-0.39746
301,-1.04224,0.34302,-0.38745
303,-0.78125,0.27295,-0.35278
305,-0.07837,0.19214,-0.31934
307,1.99994,-0.14233,-0.64941
318,1.99994,0.02954,-0.82666
320,1.27173,0.29175,-1.22192
322,0.78711,0.28442,-0.86499
324,1.00879,0.08911,-0.06445
326,1.39722,-0.10034,0.50928
328,1.39624,-0.11353,0.81323
330,1.03296,-0.0874,0.60303
332,0.854,-0.05054,0.20923
334,0.84619,-0.02051,-0.11255
336,0.85303,-0.00146,-0.1311
338,0.87744,-0.01172,-0.00073
340,0.90088,-0.04517,0.12085
351,0.85278,-0.11157,0.18384
353,0.87305,-0.10229,0.0835
355,0.83398,-0.09619,0.04272
357,0.82129,-0.09863,0.03638
359,0.81909,-0.09033,0.05103
361,0.80054,-0.10059,0.08667
363,0.81055,-0.11426,0.10254
365,0.79468,-0.12134,0.12378
367,0.78809,-0.12524,0.13013
369,0.77881,-0.13354,0.1377
371,0.78198,-0.13501,0.09399
373,0.75806,-0.13501,0.09131
384,0.75,-0.13379,0.05884
386,0.73999,-0.13086,0.052
388,0.74072,-0.12378,0.05518
390,0.72998,-0.12622,0.04272
392,0.72241,-0.1333,0.02563
394,0.71802,-0.13013,0.01538
396,0.71802,-0.13379,0.0061
398,0.72778,-0.13818,0.01099
400,0.71851,-0.14404,0.01855
402,0.71484,-0.13647,0.01465
404,0.71045,-0.14063,0.01099
406,0.70752,-0.1416,0.01587
417,0.78564,-0.16772,0.052
419,0.80005,-0.16431,0.06494
421,0.82056,-0.15283,0.07861
423,0.83276,-0.13159,0.08398
425,0.8584,-0.11475,0.08398
427,0.88525,-0.1084,0.08032
429,0.91504,-0.09473,0.09888
431,0.98877,-0.09497,0.06543
433,1.07739,-0.09766,0.06836
435,1.24512,-0.09595,0.0647
437,1.53247,-0.08813,0.03003
448,1.51172,-0.21118,1.29028
450,1.99994,0.00195,-0.58252
452,1.38281,-0.0564,0.12915
454,1.02954,-0.02612,0.57544
456,1.10864,0.12061,0.31592
458,1.14453,0.12476,0.05933
460,1.0791,0.12183,-0.02197
462,0.9165,0.1853,-0.03906
464,0.60107,0.21948,-0.02588
466,0.24023,0.28857,-0.00732
468,-0.08936,0.36841,0.02686
470,-0.40259,0.4563,0.06152
481,-0.84326,0.43091,-0.27148
483,-0.70264,0.31836,-0.33643
485,-0.42505,0.21387,-0.37109
487,0.24072,0.11523,-0.41162
489,1.99994,-0.19507,-1.04932
491,1.99994,-1.6062,-2.0
493,1.99994,-0.98608,1.99994
495,-0.21802,0.15698,1.99994
497,0.47705,0.21704,0.70972
499,1.73096,-0.0769,-0.8645
501,1.1582,0.13013,-0.82666
503,0.67603,0.35181,-0.72754
514,1.28735,-0.10181,0.71655
516,1.13721,-0.06104,0.51392
518,0.97803,-0.02539,0.21655
520,0.87891,-0.01025,0.0
522,0.84082,-0.00977,-0.14111
524,0.81714,-0.03613,-0.15552
526,0.83447,-0.08179,-0.10547
528,0.86963,-0.10742,-0.00732
530,0.90723,-0.1355,0.03369
532,0.91357,-0.12866,0.09985
534,0.9292,-0.1167,0.10205
545,0.79956,-0.09277,-0.01685
547,0.79028,-0.09937,0.02539
549,0.81128,-0.10303,0.07007
551,0.82129,-0.11865,0.13354
553,0.83765,-0.1189,0.15112
555,0.8396,-0.12134,0.13623
557,0.82202,-0.10815,0.12231
559,0.80688,-0.10327,0.09814
561,0.79175,-0.10986,0.07959
563,0.78345,-0.11279,0.06421
565,0.77002,-0.11719,0.06543
567,0.76001,-0.13281,0.06982
578,0.74512,-0.12231,0.01392
580,0.74414,-0.12549,-0.00366
582,0.74536,-0.13184,-0.02075
584,0.73682,-0.13892,-0.03638
586,0.72632,-0.14063,-0.0332
588,0.72437,-0.14746,-0.02441
590,0.72437,-0.15918,-0.02686
592,0.73853,-0.15161,-0.02344
594,0.74146,-0.1394,-0.00171
596,0.75903,-0.15552,-0.01196
598,0.77466,-0.16357,-0.00391
609,0.85132,-0.13403,0.05347
611,0.87866,-0.11938,0.05249
613,0.89941,-0.11304,0.05054
615,0.9458,-0.09888,0.04883
617,1.02954,-0.09204,0.03247
619,1.15332,-0.08423,0.02026
621,1.33398,-0.06738,-0.00635
623,1.64868,-0.04541,-0.09937
625,1.99994,0.03516,-0.43652
627,1.99994,0.34863,-1.83521
629,1.99994,0.59106,-1.35181
640,1.28979,0.02222,0.28223
642,1.22876,0.0918,0.29858
644,1.15771,0.11401,0.21143
646,1.04224,0.10083,0.09082
648,0.85156,0.13794,-0.02612
650,0.58911,0.18799,-0.13037
652,0.26489,0.25586,-0.06592
654,-0.06396,0.31152,-0.00513
656,-0.31128,0.37012,-0.00098
658,-0.50366,0.45508,0.01709
660,-0.62061,0.48657,0.00146
662,-0.66113,0.48999,-0.02808
673,1.99994,-0.93652,-1.69263
675,1.99994,-0.47681,1.99994
677,0.70972,0.04346,1.99994
679,1.27832,-0.04321,1.2522
681,1.58984,-0.16455,-0.34644
683,1.03784,0.10083,-0.75806
685,0.66064,0.31787,-0.84912
