timestamp,ax,ay,az
0,1.02051,-0.00464,0.11108
2,1.01831,-0.00708,0.10181
13,1.02051,-0.00854,0.10815
15,1.02271,-0.00952,0.10181
17,1.01929,-0.00977,0.09912
19,1.01709,-0.00659,0.1084
21,1.01685,-0.0083,0.10913
23,1.01831,-0.00952,0.10913
25,1.02026,-0.00708,0.09644
27,1.01782,-0.00659,0.10938
29,1.01636,-0.00757,0.09839
31,1.02246,-0.0083,0.11182
33,1.02246,-0.00537,0.10864
44,1.00854,-0.00879,0.10059
46,1.0127,-0.00342,0.11426
48,1.01733,-0.00928,0.09619
50,1.02148,-0.00806,0.10229
52,1.02026,-0.00122,0.10547
54,1.02393,-0.00586,0.10303
56,1.021,-0.00415,0.10547
58,1.021,-0.00586,0.10645
60,1.01709,-0.00195,0.10522
62,1.0166,-0.00928,0.11694
64,1.01929,-0.00244,0.10522
66,1.02173,-0.00562,0.10547
77,1.02563,-0.00317,0.10303
79,1.02295,-0.00366,0.09888
81,1.02051,-0.00342,0.10474
83,1.02075,-0.00659,0.09424
85,1.02344,-0.0083,0.10278
87,1.02197,-0.0022,0.09717
89,1.01563,-0.00366,0.09302
91,1.02197,-0.00366,0.09814
93,1.01733,-0.00366,0.09961
95,1.02002,-0.00732,0.08936
97,1.01978,-0.01001,0.09863
108,1.02124,-0.0105,0.09912
110,1.02051,-0.01147,0.09863
112,1.02515,-0.00903,0.09546
114,1.02124,-0.01245,0.09668
116,1.02637,-0.00781,0.10132
118,1.01587,-0.01245,0.10132
120,1.02026,-0.00513,0.09546
122,1.02271,-0.01074,0.09277
124,1.021,-0.01196,0.10547
126,1.02344,-0.00415,0.09961
128,1.02881,-0.00684,0.09692
139,1.0127,-0.01099,0.09985
141,1.02222,-0.00415,0.10034
143,1.02124,-0.00464,0.09229
145,1.02905,-0.00708,0.09424
147,1.02124,-0.00708,0.09937
149,1.02222,-0.00952,0.09961
151,1.01953,-0.00562,0.10132
153,1.0188,-0.0105,0.10278
155,1.02588,-0.00708,0.09619
157,1.02197,-0.01025,0.09717
159,1.02271,-0.00684,0.104
161,1.01904,-0.00879,0.10718
172,1.0166,-0.00684,0.11035
174,1.02026,-0.00928,0.10498
176,1.02075,0.00098,0.10474
178,1.02124,-0.00562,0.10791
180,1.01587,-0.00488,0.10962
182,1.02271,-0.00708,0.11499
184,1.02539,-0.00977,0.10962
186,1.01929,-0.00659,0.09253
188,1.01782,-0.00635,0.1062
190,1.02002,-0.00757,0.09668
192,1.02344,-0.00513,0.10132
194,1.01831,-0.00513,0.11206
205,1.02271,-0.00171,0.10571
207,1.01978,-0.00293,0.09937
209,1.01709,-0.0083,0.10742
211,1.01978,-0.00146,0.10205
213,1.02002,-0.00562,0.09351
215,1.02271,-0.01001,0.104
217,1.02808,-0.01538,0.10156
219,1.02124,-0.01099,0.09204
221,1.02612,-0.00342,0.10303
223,1.01782,-0.0083,0.10107
225,1.02002,-0.0105,0.104
227,1.02515,-0.01025,0.09912
238,1.03003,-0.00513,0.09668
