timestamp,ax,ay,az
0,0.98071,-0.24072,-0.26611
2,0.87305,-0.31665,-0.35327
4,0.76416,-0.39722,-0.36743
6,0.66235,-0.47827,-0.36792
8,0.60498,-0.53247,-0.39258
19,0.56445,-0.34766,-0.40039
21,0.57251,-0.27881,-0.35791
23,0.58838,-0.20801,-0.29102
25,0.5896,-0.15283,-0.20337
27,0.60303,-0.11353,-0.14746
29,0.59595,-0.09814,-0.06982
31,0.58252,-0.08447,-0.00659
33,0.56909,-0.09839,0.04077
35,0.56152,-0.11133,0.05151
37,0.54761,-0.1189,0.08228
39,0.53101,-0.12793,0.10693
41,0.51587,-0.12134,0.1543
43,0.51074,-0.10181,0.23193
54,0.34448,0.02075,0.47583
56,0.30713,0.04395,0.49365
58,0.26562,0.04224,0.53027
60,0.21924,0.05566,0.552
62,0.18555,0.0603,0.5437
64,0.13794,0.05225,0.54883
66,0.08984,0.04468,0.54077
68,0.03857,0.02466,0.50684
70,-0.01001,-0.00415,0.49146
72,-0.05542,-0.02808,0.4541
74,-0.1062,-0.06494,0.39648
76,-0.15137,-0.10376,0.34351
78,-0.18042,-0.14063,0.29199
89,-0.36816,-0.38281,-0.01465
91,-0.39917,-0.43774,-0.05981
93,-0.40869,-0.49048,-0.10645
95,-0.38745,-0.54395,-0.15527
97,-0.25415,-0.61548,-0.25781
99,0.50757,-0.81348,-0.83057
101,1.99994,-1.19067,-1.90796
103,1.99994,-1.23022,-1.60815
105,1.40771,-0.83179,-0.43042
107,0.64697,-0.54077,-0.01245
109,0.72925,-0.42651,-0.13452
111,1.32495,-0.39111,-0.26733
122,0.79492,-1.04907,-0.01758
124,1.99994,-0.33569,1.09375
126,1.05737,-0.30469,1.81738
128,0.84961,-0.08154,0.1731
130,0.573,0.02441,-0.91504
132,0.49023,0.01563,-1.07129
134,0.77783,0.31396,-0.18457
136,0.77661,0.18262,-0.14893
138,0.80688,0.08008,-0.58228
140,0.59204,-0.0083,-0.59277
142,0.34644,-0.14282,-0.48511
144,0.37134,-0.23242,-0.37158
146,0.42554,-0.26318,-0.14771
157,0.42139,0.22363,0.06543
159,0.448,0.75146,0.10376
161,0.52612,1.25,0.05103
163,0.63354,1.61035,-0.03882
165,0.91162,1.7207,-0.15454
167,1.99994,0.3728,-2.0
169,1.99994,0.42798,1.99994
171,1.24683,1.16895,1.99994
173,0.49292,0.97949,-0.57837
175,1.29492,0.46802,0.11865
177,1.5791,0.02393,1.20825
179,1.50488,-0.24268,0.73267
181,1.28882,-0.48901,-0.21899
183,1.14185,-0.67676,-0.64087
194,0.57373,-0.50977,-0.38916
196,0.604,-0.45532,-0.41675
198,0.54517,-0.39404,-0.32202
200,0.50317,-0.33325,-0.38281
202,0.49536,-0.26001,-0.46631
204,0.49951,-0.20972,-0.41089
206,0.54199,-0.18579,-0.29419
208,0.59888,-0.17163,-0.146
210,0.63696,-0.14355,-0.04761
212,0.64307,-0.12524,0.00854
214,0.62695,-0.11597,-0.00317
225,0.48828,-0.04834,0.26147
227,0.47217,-0.01855,0.31006
229,0.46289,-0.0061,0.37207
231,0.45825,0.01538,0.40552
233,0.42627,0.0354,0.48804
235,0.40112,0.06128,0.47656
237,0.35791,0.08496,0.45654
239,0.31616,0.11304,0.45361
241,0.27563,0.13843,0.4729
243,0.2417,0.15991,0.50977
245,0.19727,0.16724,0.51562
247,0.15649,0.15601,0.53125
249,0.09375,0.14185,0.50391
251,0.04517,0.09766,0.46729
253,-0.01123,0.03052,0.41309
264,-0.29541,-0.36841,0.26416
266,-0.3374,-0.396,0.26099
268,-0.38647,-0.41577,0.24316
270,-0.42847,-0.4397,0.22461
272,-0.46484,-0.44482,0.17871
274,-0.49634,-0.46436,0.15137
276,-0.52344,-0.47803,0.12354
278,-0.53076,-0.48779,0.125
280,-0.51685,-0.48926,0.06421
282,-0.50342,-0.50806,0.04004
284,-0.45752,-0.51929,0.03101
286,-0.41602,-0.51172,0.04419
297,1.99994,-0.17358,1.99994
299,1.99994,1.99994,1.99994
301,1.99994,1.94824,-2.0
303,1.99994,-1.81299,1.99994
305,1.64697,-0.08862,-0.07861
307,0.20117,0.33984,-1.78369
309,1.15723,0.05273,0.3584
311,1.55542,0.07983,0.51758
313,0.64844,-0.03809,0.01416
315,0.49023,0.02417,-1.19482
317,0.67163,0.25757,-1.23828
319,0.62769,0.15649,-0.3623
321,0.70361,-0.01929,-0.11377
323,0.64233,-0.1106,-0.03101
334,0.42041,-0.39575,0.06421
336,0.375,-0.4873,-0.06738
338,0.37915,-0.41577,-0.12256
340,0.41284,-0.14136,-0.05811
342,0.43921,0.19556,-0.20117
344,0.56592,0.7959,0.44751
346,0.86206,1.20117,0.27271
348,1.99994,1.17285,-0.88403
350,1.99994,1.99994,-2.0
352,1.99994,1.05615,-0.22998
354,0.80835,0.82788,1.99994
356,1.51367,0.54663,1.86108
358,1.9187,0.19092,0.03442
369,1.03564,-0.35693,-0.23218
371,0.97534,-0.45264,-0.0874
373,0.81885,-0.52881,-0.1853
375,0.62622,-0.52441,-0.4707
377,0.52246,-0.48145,-0.68896
379,0.45142,-0.40576,-0.62964
381,0.46143,-0.29492,-0.42651
383,0.49072,-0.22339,-0.31665
385,0.52319,-0.19897,-0.34692
387,0.50146,-0.19897,-0.12646
389,0.50879,-0.20972,-0.146
391,0.49438,-0.20117,-0.104
402,0.68213,-0.18042,0.06616
404,0.65601,-0.16968,0.16528
406,0.63452,-0.16089,0.25659
408,0.63086,-0.13696,0.30908
410,0.58643,-0.10254,0.36279
412,0.55029,-0.0752,0.37744
414,0.49805,-0.0437,0.40186
416,0.43164,-0.021,0.3999
418,0.38257,-0.00024,0.39185
420,0.33618,0.0249,0.44336
422,0.28149,0.05786,0.46899
424,0.21631,0.08032,0.52246
426,0.16553,0.10352,0.52783
428,0.12085,0.12451,0.51733
439,-0.01172,0.06079,0.41431
441,-0.00562,0.02954,0.38403
443,-0.02783,0.0061,0.35474
445,-0.0918,-0.03271,0.31763
447,-0.10522,-0.10889,0.2605
449,-0.12476,-0.15088,0.21191
451,-0.15234,-0.22388,0.16895
453,-0.10034,-0.31519,0.10278
