timestamp,ax,ay,az
0,1.01196,-0.01294,0.09619
2,1.01685,-0.00513,0.10352
4,1.02588,-0.01025,0.10132
6,1.02393,-0.00757,0.10181
8,1.01636,-0.00415,0.10449
10,1.01587,-0.00391,0.09619
12,1.02026,-0.00244,0.1001
14,1.01978,-0.00488,0.09253
16,1.02441,-0.00415,0.10059
18,1.01807,-0.00439,0.10913
20,1.01685,-0.00439,0.10498
22,1.02393,-0.00464,0.1062
24,1.03101,-0.00342,0.10522
35,1.01831,-0.00928,0.10303
37,1.02051,0.0,0.10547
39,1.0249,-0.00293,0.1123
41,1.02441,-0.01196,0.104
43,1.01611,-0.00513,0.10571
45,1.02246,-0.00903,0.10449
47,1.02417,0.0,0.09888
49,1.01758,-0.00977,0.11548
51,1.02026,0.00171,0.10864
53,1.01782,-0.01221,0.10034
55,1.02075,-0.00757,0.10547
57,1.01855,-0.00757,0.0957
59,1.01685,-0.00806,0.10254
70,1.01855,-0.00464,0.1084
72,1.01343,-0.00317,0.11304
74,1.02197,-0.00903,0.1062
76,1.01685,-0.00391,0.10254
78,1.02295,-0.0061,0.1001
80,1.02075,-0.0061,0.10449
82,1.02222,-0.01001,0.10425
84,1.02661,-0.00342,0.104
86,1.02295,-0.01025,0.09473
88,1.021,-0.00244,0.10864
90,1.02124,-0.00537,0.10254
92,1.01855,-0.00586,0.09985
103,1.02051,-0.01147,0.10474
105,1.02637,-0.01245,0.09863
107,1.021,-0.01294,0.10327
109,1.01904,-0.00537,0.11255
111,1.02295,-0.00366,0.10498
113,1.02075,-0.00513,0.10498
115,1.01489,-0.0022,0.09937
117,1.01343,-0.00659,0.10791
119,1.02173,-0.00854,0.10498
121,1.02295,-0.00854,0.09692
123,1.02319,0.00171,0.10889
125,1.02075,-0.00391,0.10547
127,1.021,-0.00635,0.10547
138,1.02344,-0.00586,0.10181
140,1.02246,-0.00757,0.10474
142,1.02441,0.00024,0.11377
144,1.01733,-0.01025,0.09937
146,1.02222,-0.00781,0.09619
148,1.0188,-0.00781,0.1001
150,1.02148,-0.00952,0.09204
152,1.01587,-0.00928,0.10986
154,1.01758,-0.00513,0.10278
156,1.01489,-0.0083,0.10767
158,1.02002,-0.00684,0.09351
160,1.01855,-0.00879,0.09717
162,1.01782,-0.00562,0.09717
164,1.02246,-0.00635,0.10278
175,1.02295,-0.00708,0.10718
177,1.01611,-0.00635,0.104
179,1.01709,-0.00562,0.10059
181,1.01758,-0.00708,0.09912
183,1.02344,-0.00195,0.10327
185,1.02466,-0.00342,0.09766
187,1.01904,-0.00146,0.09912
189,1.01978,-0.0022,0.10132
191,1.01953,-0.01147,0.10229
193,1.01953,-0.00562,0.09985
195,1.01831,-0.00781,0.10278
197,1.02051,-0.00513,0.11255
199,1.02441,-0.00952,0.10327
210,1.02393,-0.00269,0.09692
212,1.02148,-0.00488,0.09521
214,1.02319,-0.00879,0.10352
216,1.02295,-0.00659,0.10474
218,1.0188,-0.00171,0.10278
220,1.02197,-0.00464,0.10815
222,1.01929,-0.00562,0.10376
224,1.02051,-0.01099,0.10303
226,1.01929,-0.00537,0.10425
228,1.02075,-0.00586,0.10498
230,1.01929,-0.01025,0.1084
232,1.02002,0.00024,0.1062
234,1.01709,-0.00464,0.10254
236,1.02563,-0.0061,0.09717
247,1.0188,-0.00537,0.10327
249,1.021,-0.00293,0.10303
251,1.021,-0.00659,0.10083
253,1.01636,-0.01001,0.10742
255,1.02173,-0.0083,0.10205
257,1.01831,-0.00562,0.10596
259,1.02148,-0.01563,0.10596
261,1.02612,-0.00659,0.09033
263,1.01343,-0.00781,0.10474
265,1.02612,-0.00903,0.09595
267,1.01733,-0.0105,0.09521
269,1.0188,-0.00391,0.09717
271,1.02124,-0.00854,0.10791
282,1.01929,-0.00635,0.10278
284,1.02222,-0.00562,0.10034
286,1.02051,-0.00854,0.10425
288,1.02222,-0.00415,0.09595
290,1.02197,-0.00513,0.10571
292,1.01929,-0.00635,0.11743
294,1.02124,-0.0083,0.10522
296,1.02344,-0.00488,0.10132
298,1.01611,-0.00439,0.10034
300,1.02319,-0.00732,0.10107
302,1.02637,-0.00903,0.10376
304,1.01538,-0.0061,0.09741
306,1.01904,-0.00806,0.10742
317,1.02002,-0.00781,0.11304
