timestamp,ax,ay,az
0,0.96191,-0.00635,0.14526
2,0.9707,-0.00977,0.15747
4,1.00195,-0.01514,0.15747
6,1.02563,-0.00562,0.14185
8,1.03784,-0.00488,0.11963
10,1.02734,0.00732,0.10132
12,1.01758,0.01587,0.07568
14,1.01465,0.0144,0.05933
16,1.01563,0.01196,0.08081
18,1.02539,0.00903,0.10352
20,1.0293,0.00464,0.13281
22,1.03467,0.00146,0.13989
24,1.02197,-0.00195,0.12866
35,1.09082,0.11401,0.01294
37,1.14282,0.2793,-0.04346
39,1.10229,0.34204,0.11206
41,1.26611,0.30591,0.31689
43,1.60303,0.16479,0.38208
45,1.92603,0.00073,0.29199
47,1.87158,-0.04321,0.16235
49,1.42334,0.03491,0.05762
51,1.18652,0.10376,-0.01294
53,1.19092,0.08276,-0.04199
55,1.24316,0.0271,0.01953
57,1.22485,-0.01245,0.09277
59,1.12793,-0.03052,0.14502
70,0.87476,-0.08301,0.17993
72,0.85327,-0.08789,0.17163
74,0.81836,-0.08691,0.15308
76,0.80737,-0.09326,0.15454
78,0.80054,-0.1001,0.16382
80,0.80103,-0.09814,0.15723
82,0.80127,-0.10449,0.14429
84,0.78979,-0.1167,0.12378
86,0.78809,-0.11426,0.09937
88,0.78369,-0.11963,0.09619
90,0.76758,-0.13794,0.07178
101,0.7771,-0.05029,0.19116
103,0.80713,-0.05322,0.19727
105,0.79736,-0.05493,0.17456
107,0.7937,-0.04541,0.12842
109,0.78174,-0.03247,0.11304
111,0.78027,-0.02783,0.11865
113,0.78833,-0.021,0.13159
115,0.7793,-0.01221,0.13989
117,0.76562,0.00293,0.15186
119,0.75732,0.0022,0.15186
121,0.74365,-0.0022,0.14966
123,0.74683,-0.021,0.13794
134,0.77734,-0.0752,0.10205
136,0.7854,-0.09619,0.09399
138,0.79443,-0.12134,0.09619
140,0.81592,-0.1272,0.10498
142,0.84521,-0.13525,0.11157
144,0.87817,-0.14063,0.11401
146,0.90894,-0.14697,0.11304
148,0.98413,-0.14868,0.11279
150,1.10205,-0.15039,0.09424
152,1.35132,-0.1792,0.02393
154,1.87305,-0.23193,-0.09717
156,1.99994,-0.26489,-0.24219
167,0.72314,-0.0415,0.62256
