timestamp,ax,ay,az
0,1.14868,0.19189,-0.15479
2,1.41406,0.21289,-0.2334
4,1.60571,0.2041,-0.27539
6,1.55176,0.15503,-0.22339
17,1.01807,0.04858,-0.03687
19,0.97412,0.04175,-0.00391
21,0.87793,0.05054,0.01807
23,0.79663,0.04687,0.00537
25,0.74268,0.01343,-0.01904
27,0.69458,-0.02905,-0.00366
29,0.63159,-0.13232,0.01611
31,0.56812,-0.20703,0.02686
33,0.52588,-0.25122,0.04004
35,0.50488,-0.28442,0.04419
37,0.51392,-0.27612,0.04541
39,0.54346,-0.27661,0.0686
50,0.9248,-0.20825,0.17944
52,1.052,-0.19629,0.21997
54,1.46484,-0.1665,0.33496
56,1.99994,-0.04321,0.42651
58,1.99994,0.40161,0.91187
60,1.99994,0.74976,1.51562
62,0.52832,0.30835,0.52832
64,0.16553,0.08203,0.23828
66,0.24609,0.01099,0.23535
68,0.42529,0.00684,0.14844
70,0.7085,-0.00415,-0.08081
72,0.31372,-0.41675,-0.44092
83,0.94458,-0.04956,0.56714
85,0.96069,-0.03101,0.0332
87,1.09033,-0.03467,-0.0022
89,1.12109,-0.0188,0.25073
91,1.11768,0.00317,0.46484
93,1.0835,0.0332,0.45264
95,1.0354,0.03369,0.23877
97,0.93579,0.0271,0.03711
99,0.86279,0.01514,-0.02148
101,0.85571,0.02808,0.01465
103,0.85547,0.06396,0.05249
105,0.80786,0.08862,0.09058
116,-0.16821,0.26367,0.46118
118,-0.05151,0.29175,0.39697
120,0.25635,0.53784,0.36304
122,0.51978,0.73242,0.08594
124,0.75732,0.72217,-0.37744
126,1.60693,0.4458,-1.06323
128,1.99994,-0.69092,-2.0
130,1.99994,-0.58228,-1.79614
132,1.53003,-0.25903,1.9231
134,0.94824,0.06152,1.86426
136,0.81592,0.17603,1.02173
138,1.01929,0.07324,0.27002
140,1.54272,-0.0415,0.03394
151,0.63257,-0.2959,-0.23755
153,0.68066,-0.33252,-0.0188
155,0.64185,-0.32593,-0.20752
157,0.66846,-0.3147,-0.1709
159,0.72021,-0.30933,0.03662
161,0.72412,-0.27173,0.25635
163,0.76221,-0.27612,0.31396
165,0.7666,-0.27563,0.38135
167,0.73071,-0.2627,0.29932
169,0.64233,-0.28784,0.25171
171,0.573,-0.28345,0.2146
182,0.51416,-0.20654,0.00854
184,0.52222,-0.17725,-0.00146
186,0.51221,-0.13818,0.01318
188,0.45654,-0.12524,0.02637
190,0.4314,-0.09399,-0.01172
192,0.42554,-0.05933,-0.03735
194,0.40967,-0.05566,-0.07593
196,0.42944,-0.03296,-0.09058
198,0.44629,-0.00122,-0.10864
200,0.46582,0.01099,-0.11377
202,0.46191,0.02466,-0.11499
213,0.27466,0.04565,-0.05127
215,0.28027,0.05054,-0.05615
217,0.29248,0.02759,-0.04761
219,0.33154,-0.01489,-0.04932
221,0.40405,-0.04395,-0.03223
223,0.4519,-0.06738,0.00732
225,0.44727,0.00049,0.09521
227,0.42725,-0.00317,0.11816
229,0.44727,-0.02954,0.11572
231,0.46094,-0.0498,0.12036
233,0.49243,-0.08887,0.13013
235,0.57544,-0.17529,0.14307
246,1.28467,-0.3916,-0.12695
248,1.47046,-0.43579,-0.14478
250,1.99994,-0.54761,-0.53931
252,1.99994,-0.15088,-2.0
254,1.99994,1.22095,-2.0
256,1.99994,1.45557,1.99994
258,0.52148,0.70654,1.99994
260,-1.93579,-0.25903,-1.82422
262,-0.85474,-0.89771,-0.26001
264,0.95264,-0.88745,1.99994
266,1.99994,-0.17798,1.87012
277,0.49268,-0.25195,0.52979
279,0.64795,-0.30444,0.6189
281,0.85034,-0.18555,0.35107
283,0.93701,-0.1001,-0.06763
285,0.78271,-0.16772,-0.33057
287,0.55566,-0.31543,-0.24414
289,0.23877,-0.27075,0.40503
291,0.37671,0.43164,1.8606
293,-0.43652,-0.09888,0.68506
295,0.03564,0.12695,0.35815
297,0.74536,0.80688,-0.03613
299,0.83203,1.07324,-0.40112
310,0.35156,0.09521,-0.47119
312,0.74487,-0.08594,-0.67505
314,1.99994,-0.60083,-2.0
316,1.99994,0.86133,-0.47925
318,1.3457,-0.28809,1.69458
320,-0.04175,-0.16138,1.99994
322,0.07568,-0.11621,1.99994
324,0.50195,-0.28198,1.28638
326,1.12842,-0.35132,0.15283
328,1.40088,-0.35889,0.02588
330,1.35742,-0.46533,0.14697
341,0.30835,-0.27856,-0.33228
343,0.26123,-0.24219,-0.22217
345,0.31885,-0.19922,-0.07739
347,0.44556,-0.16846,0.16333
349,0.70996,-0.11841,0.18457
351,0.99878,-0.08252,0.17212
353,1.17969,-0.08032,0.27222
355,1.12427,-0.05737,0.33472
357,0.8728,-0.09961,0.25586
359,0.60059,-0.10669,0.24585
361,0.46851,-0.12231,0.23657
363,0.36304,-0.10083,0.19727
374,0.24805,0.17993,0.00269
376,0.24023,0.22388,-0.02222
378,0.22607,0.24951,-0.03271
380,0.21582,0.27075,-0.04004
382,0.22998,0.26978,-0.05615
384,0.23462,0.25952,-0.06226
386,0.22144,0.24097,-0.07007
388,0.23486,0.21924,-0.08228
390,0.24365,0.20972,-0.10034
392,0.25952,0.18994,-0.11865
394,0.28101,0.18335,-0.13696
396,0.29639,0.17114,-0.11987
407,0.37231,0.06396,-0.04883
409,0.36279,0.07739,-0.02222
411,0.3186,0.02954,-0.00488
413,0.35742,-0.04834,-0.02881
415,0.38501,-0.06689,-0.05469
417,0.40869,-0.0647,-0.0188
419,0.34814,-0.11353,-0.01831
421,0.45557,-0.19653,0.0
423,0.6416,-0.39526,-0.02563
425,0.85254,-0.49878,-0.06543
427,0.89795,-0.48267,0.02222
438,1.99994,-0.37964,-2.0
440,1.99994,1.99994,0.19482
442,0.71289,0.25,1.99994
444,0.95459,-1.58032,1.99994
446,1.54199,-0.9624,1.99994
448,1.99994,-0.08105,-2.0
450,1.99994,-0.23853,-2.0
