timestamp,ax,ay,az
0,0.57153,-0.18994,-0.07275
2,0.51416,-0.14136,-0.04077
4,0.55566,-0.18774,-0.02563
6,0.6853,-0.22046,0.03857
8,0.83276,-0.29492,0.0625
10,0.92676,-0.36279,0.03687
12,0.96484,-0.43872,0.01074
14,1.00586,-0.47778,0.03564
16,1.07227,-0.36816,0.0603
18,1.1897,-0.32935,0.10425
29,1.99994,0.03882,-2.0
31,1.80591,-0.75586,-0.57178
33,1.99994,0.25024,1.95483
35,1.8999,-0.22534,1.05127
37,1.42944,-0.41943,-0.00757
39,1.60718,0.11401,-0.23169
41,1.3689,0.10986,-0.12134
43,1.21143,-0.01489,0.35278
45,1.04688,0.09961,0.63062
47,0.76807,0.05542,0.26025
49,0.49023,0.05762,-0.10205
51,0.10474,0.1145,-0.15405
62,-0.79858,0.33276,0.36035
64,-0.65186,0.573,0.15674
66,-0.44849,0.7688,-0.17725
68,-0.29736,0.84546,-0.52002
70,-0.21582,0.80103,-0.71313
72,-0.19312,0.66675,-0.72534
74,-0.16895,0.48608,-0.67578
76,-0.15039,0.28857,-0.58398
78,-0.14014,0.09766,-0.41748
80,-0.146,-0.06372,-0.29785
82,-0.12085,-0.20874,-0.20557
93,-0.40576,-0.20386,-2.0
95,-0.40625,-0.40381,-1.3457
97,0.01074,-0.32861,0.50586
99,0.05835,-0.16528,0.47021
101,-0.14819,-0.0415,-0.34619
103,-0.3208,0.04932,-0.96362
105,-0.26929,0.12769,-0.57568
107,-0.10327,0.12964,0.00952
109,-0.0437,0.15063,0.33643
111,-0.04224,0.12646,0.12476
122,1.99994,0.23145,-0.29712
124,1.42261,0.02173,-0.94556
126,0.65088,-0.27466,-0.50073
128,0.4248,-0.33008,-0.24048
130,0.38916,-0.26343,0.01978
132,0.48901,-0.20044,0.17725
134,0.57715,-0.16089,0.30225
136,0.59668,-0.1792,0.27734
138,0.52124,-0.15063,0.19165
140,0.48145,-0.12134,0.14111
142,0.47095,-0.07031,0.12451
144,0.4873,-0.00562,0.08496
155,0.49536,0.06128,0.19043
157,0.4436,0.03149,0.15405
159,0.41772,-0.00122,0.11401
161,0.42651,-0.0188,0.13379
163,0.48242,-0.04126,0.16992
165,0.54004,-0.03613,0.17944
167,0.58618,-0.02661,0.18286
169,0.60669,-0.02173,0.16821
171,0.61792,0.00293,0.13208
