timestamp,ax,ay,az
0,1.02051,-0.00513,0.10645
2,1.02026,-0.01221,0.10547
13,1.01538,-0.00488,0.104
15,1.02026,-0.00464,0.10205
17,1.01416,-0.0061,0.10547
19,1.01758,-0.00464,0.10815
21,1.01978,-0.00415,0.104
23,1.02686,-0.00854,0.1084
25,1.0249,-0.00464,0.09424
27,1.02026,-0.00659,0.09106
29,1.02393,-0.00464,0.11084
31,1.01807,0.00024,0.10156
33,1.01465,-0.00293,0.09717
35,1.02075,-0.00049,0.10254
46,1.02368,-0.00952,0.1062
48,1.01978,-0.0061,0.09863
50,1.01929,-0.00024,0.10254
52,1.02197,-0.00439,0.09741
54,1.02271,-0.0105,0.10034
56,1.02466,-0.00757,0.08667
58,1.01855,-0.00269,0.10693
60,1.01611,-0.00781,0.09106
62,1.02637,-0.01245,0.09888
64,1.02344,-0.00806,0.09619
66,1.01758,-0.00488,0.10547
68,1.01831,-0.00317,0.09863
79,1.02295,-0.01074,0.09814
81,1.01514,-0.00854,0.09863
83,1.021,-0.00708,0.09155
85,1.02197,-0.00952,0.10303
87,1.02661,-0.00854,0.1062
89,1.02124,-0.00537,0.10571
91,1.01636,-0.01074,0.10059
93,1.0188,-0.00708,0.09985
95,1.0271,-0.01001,0.09375
97,1.02612,-0.00562,0.09424
108,1.01978,-0.00366,0.1062
110,1.02026,-0.0127,0.10791
112,1.03125,-0.00977,0.09155
114,1.02832,-0.0083,0.10669
116,1.02124,-0.00659,0.09644
118,1.02563,-0.00464,0.104
120,1.02661,-0.01099,0.1001
122,1.01636,-0.00708,0.10645
124,1.02637,-0.0083,0.10327
126,1.02417,-0.01758,0.10498
128,1.02515,-0.01392,0.1001
130,1.02905,-0.01074,0.10474
141,1.02124,-0.00244,0.10132
143,1.02393,-0.01416,0.11206
145,1.02319,-0.00732,0.10083
147,1.02319,-0.00098,0.10962
149,1.01685,-0.00684,0.11011
151,1.02319,-0.01416,0.09595
153,1.0271,-0.00684,0.10034
155,1.02344,-0.00513,0.10059
157,1.02173,-0.0083,0.10962
159,1.02295,-0.00586,0.10449
161,1.02417,-0.00146,0.10352
163,1.01953,-0.00562,0.09937
174,1.02295,-0.00903,0.10327
176,1.01929,-0.01074,0.10913
178,1.02002,-0.01025,0.09424
180,1.02808,-0.00854,0.10107
182,1.02246,-0.01074,0.10669
184,1.01855,-0.01025,0.11206
186,1.02539,-0.0061,0.09692
188,1.01074,-0.00635,0.10645
190,1.01953,-0.00439,0.11084
192,1.01953,-0.00488,0.10181
194,1.02148,-0.00708,0.09985
196,1.02222,-0.0083,0.10742
207,1.01855,-0.00024,0.11377
209,1.01538,-0.00977,0.10474
211,1.0188,-0.00928,0.10059
213,1.02173,-0.00635,0.11133
215,1.02148,-0.00342,0.10596
217,1.01929,-0.00781,0.10205
219,1.01587,-0.00952,0.10791
221,1.01953,-0.00317,0.10278
223,1.0188,-0.01001,0.09961
225,1.01563,-0.00586,0.09351
227,1.01855,-0.00708,0.09692
229,1.01294,-0.00513,0.10376
240,1.021,-0.00049,0.10767
242,1.02148,-0.00415,0.104
244,1.0188,-0.00366,0.11133
246,1.02393,-0.00513,0.09692
248,1.02026,-0.0083,0.10132
250,1.02271,-0.01099,0.10791
252,1.01758,-0.00879,0.10498
254,1.021,-0.00952,0.10767
256,1.02148,-0.00635,0.10132
258,1.01855,-0.00684,0.10742
260,1.01392,-0.00708,0.10913
262,1.02148,-0.00903,0.10449
273,1.0188,-0.01001,0.10181
275,1.02173,-0.00854,0.10449
277,1.02197,-0.00757,0.11035
279,1.02295,-0.00977,0.09839
281,1.02246,-0.00781,0.10352
283,1.02197,-0.00854,0.09644
285,1.02441,-0.00439,0.10327
287,1.01514,-0.00293,0.10498
289,1.02441,-0.00903,0.09692
291,1.02515,-0.00342,0.10229
293,1.02295,-0.01172,0.10718
304,1.0188,-0.00708,0.10083
306,1.0188,-0.00439,0.11621
308,1.01758,-0.00781,0.10229
310,1.02026,-0.00854,0.10547
312,1.02197,-0.00342,0.10034
314,1.02515,-0.00366,0.10449
316,1.01782,-0.00244,0.09766
318,1.01807,-0.0083,0.10547
320,1.02588,-0.0083,0.0979
322,1.01685,-0.01172,0.09888
324,1.02246,-0.00513,0.09912
326,1.02002,-0.00464,0.09766
337,1.02637,-0.01025,0.10327
339,1.02246,-0.01221,0.09058
341,1.01782,-0.00244,0.09595
343,1.02222,-0.00854,0.10034
345,1.01953,-0.01318,0.10791
347,1.02466,-0.00342,0.09985
349,1.02197,-0.00537,0.10498
351,1.01709,-0.00854,0.09839
353,1.02295,-0.00781,0.11011
355,1.02271,-0.00977,0.09668
357,1.02441,-0.00659,0.11475
359,1.01099,-0.01074,0.10229
370,1.02002,-0.00952,0.10474
372,1.01563,-0.01099,0.10645
374,1.02563,-0.00879,0.09692
376,1.01807,-0.01343,0.11499
378,1.02075,-0.00415,0.10059
380,1.02295,-0.00366,0.10303
382,1.02173,-0.01196,0.10059
384,1.02246,-0.00903,0.11084
386,1.01782,-0.00635,0.09375
388,1.01685,-0.0127,0.09961
390,1.02368,-0.00488,0.09814
392,1.01953,-0.00977,0.09351
403,1.02246,-0.0061,0.0957
405,1.02686,-0.01001,0.10205
407,1.02026,-0.00854,0.10938
409,1.01611,-0.00854,0.09717
411,1.01709,-0.01172,0.10034
413,1.02661,-0.00977,0.09131
415,1.01733,-0.00708,0.10938
417,1.02051,0.00171,0.09937
419,1.01807,-0.0083,0.10278
421,1.02441,-0.00903,0.09912
423,1.01855,-0.00806,0.09937
425,1.02051,-0.01001,0.09814
436,1.02515,-0.00317,0.10278
438,1.021,-0.00537,0.10278
440,1.01929,-0.00537,0.09912
442,1.01929,-0.00659,0.10034
444,1.02075,-0.00732,0.10522
446,1.02612,-0.00415,0.10376
448,1.01953,-0.00293,0.10352
450,1.01538,-0.00903,0.10278
452,1.02051,-0.00244,0.10278
454,1.02246,-0.00146,0.0918
456,1.01929,-0.00391,0.09692
458,1.0188,-0.00903,0.10864
469,1.01929,-0.00464,0.10132
471,1.01855,-0.00732,0.10693
473,1.02515,-0.00391,0.09912
475,1.02319,-0.00195,0.09546
477,1.02319,-0.00366,0.104
479,1.01245,-0.0083,0.10693
481,1.01904,-0.00635,0.10376
483,1.0249,-0.00903,0.11108
485,1.02197,-0.00171,0.11279
487,1.0188,-0.00684,0.10474
489,1.02783,-0.00879,0.10376
491,1.02368,-0.00635,0.1106
502,1.0188,-0.01318,0.10205
504,1.01953,-0.01538,0.10352
506,1.01929,-0.00171,0.10498
508,1.01929,-0.00415,0.10742
510,1.01563,-0.0127,0.09912
512,1.02197,-0.00806,0.1062
514,1.02026,-0.00342,0.11694
516,1.02124,-0.00854,0.09546
518,1.02344,-0.00684,0.11353
520,1.021,-0.0083,0.10645
522,1.02539,-0.01416,0.09961
533,1.01587,-0.00806,0.10132
535,1.02441,-0.0022,0.1084
537,1.03027,-0.00732,0.09302
539,1.02222,-0.00464,0.10742
541,1.02148,-0.01001,0.09741
543,1.01855,-0.01025,0.09033
545,1.01782,-0.00684,0.10522
547,1.02295,-0.0083,0.10791
549,1.01587,-0.00684,0.10376
551,1.02344,-0.0127,0.10327
553,1.02075,-0.00732,0.10474
555,1.01855,-0.00903,0.09351
566,1.01709,-0.00732,0.10278
568,1.01685,-0.00708,0.10767
570,1.02148,-0.00317,0.10059
572,1.02441,-0.00928,0.10791
574,1.02148,-0.00122,0.10474
576,1.02148,-0.00537,0.10547
578,1.02148,-0.00635,0.10034
580,1.01758,-0.00464,0.10107
582,1.01685,-0.0061,0.10156
584,1.01904,-0.00952,0.10229
586,1.0249,-0.00562,0.10913
588,1.01953,-0.00562,0.10938
599,1.01465,-0.0127,0.1062
601,1.02344,-0.00806,0.09619
603,1.02124,-0.00903,0.09644
605,1.01807,-0.00928,0.10254
607,1.02124,0.00098,0.10645
609,1.02148,-0.00854,0.10742
611,1.0293,-0.00513,0.09814
613,1.0188,-0.00171,0.11572
615,1.01611,-0.01123,0.10254
617,1.01831,-0.00537,0.10913
619,1.02026,-0.00464,0.10791
621,1.01855,-0.00781,0.10229
632,1.0188,-0.00586,0.1084
634,1.02026,-0.00708,0.10449
636,1.02441,-0.00635,0.09888
638,1.02393,-0.00732,0.10571
640,1.01807,-0.00854,0.10547
642,1.02051,-0.00269,0.10547
644,1.01831,-0.00562,0.10547
646,1.02759,-0.00732,0.09668
648,1.01514,-0.00977,0.09644
650,1.02393,-0.00806,0.09741
652,1.01855,-0.00488,0.10669
654,1.02002,-0.00879,0.10718
665,1.02441,-0.01465,0.09717
667,1.02173,-0.01514,0.09937
669,1.0144,-0.01294,0.10571
671,1.02783,-0.00586,0.10303
673,1.02173,-0.00806,0.10303
675,1.01733,-0.00195,0.09595
677,1.02051,-0.00342,0.09937
679,1.02148,-0.00928,0.10596
681,1.02075,-0.00586,0.09399
683,1.01904,-0.00879,0.10693
685,1.0166,-0.00903,0.10767
687,1.02026,-0.00732,0.10107
698,1.02222,-0.00781,0.10205
700,1.02319,-0.00854,0.10693
702,1.021,-0.01392,0.10107
704,1.02197,-0.01147,0.10132
706,1.02612,-0.00513,0.10547
708,1.02173,-0.01099,0.09521
710,1.02124,-0.00684,0.09888
712,1.02026,-0.00098,0.10132
714,1.02319,-0.00879,0.1106
716,1.03223,-0.0144,0.10693
718,1.02148,-0.00195,0.10107
720,1.02197,-0.00488,0.10205
731,1.02197,-0.00366,0.09814
733,1.021,0.00098,0.10107
735,1.01147,-0.01147,0.09961
737,1.0166,-0.0061,0.10864
739,1.02466,-0.00342,0.09863
741,1.01733,-0.01123,0.104
743,1.02075,-0.00586,0.10815
745,1.02637,-0.00342,0.10645
747,1.02148,-0.01099,0.09839
749,1.02026,-0.00732,0.10571
751,1.0166,-0.00195,0.11206
753,1.01611,-0.00928,0.09766
764,1.02197,-0.00659,0.11157
766,1.02588,-0.00366,0.10767
