timestamp,ax,ay,az
0,1.02393,-0.01099,0.10059
2,1.01416,-0.00586,0.0918
4,1.02319,-0.00513,0.10254
6,1.02002,-0.00366,0.10083
8,1.02881,-0.00781,0.10815
10,1.02197,-0.01001,0.10449
12,1.02026,-0.00513,0.10498
14,1.01953,-0.01172,0.10889
16,1.0249,-0.0022,0.09277
27,1.01929,-0.00391,0.10156
29,1.02393,-0.00244,0.11694
31,1.02344,-0.00562,0.10229
33,1.02393,-0.00391,0.09473
35,1.0188,-0.0061,0.1084
37,1.01953,-0.00439,0.11035
39,1.02051,-0.00708,0.10132
41,1.02417,-0.01074,0.09839
43,1.01831,0.00244,0.10376
45,1.02002,-0.00708,0.09351
47,1.02075,-0.00366,0.10303
58,1.02002,-0.00513,0.09912
60,1.02637,-0.00854,0.09595
62,1.02148,-0.00415,0.09888
64,1.02539,-0.00977,0.09277
66,1.01685,-0.00073,0.10156
68,1.01709,-0.00415,0.10938
70,1.02051,-0.00757,0.10645
72,1.02124,-0.00513,0.09766
74,1.01709,-0.00342,0.0979
76,1.0144,-0.01025,0.10181
78,1.01978,-0.01196,0.10205
89,1.02344,-0.00708,0.09863
91,1.01636,-0.01025,0.10059
93,1.02002,-0.00635,0.10376
95,1.01563,-0.00269,0.09961
97,1.01953,-0.01001,0.0957
99,1.02173,-0.00903,0.09985
101,1.02441,-0.00391,0.1084
103,1.02051,-0.00586,0.09912
105,1.02856,-0.00879,0.09888
107,1.01904,-0.0083,0.10669
109,1.02295,-0.00757,0.0957
111,1.02441,-0.01196,0.11279
122,1.0188,-0.00513,0.10181
124,1.01855,-0.01001,0.10156
126,1.01807,-0.00098,0.09912
128,1.02002,-0.00391,0.09839
130,1.02368,-0.0061,0.09692
132,1.02026,-0.01147,0.1001
134,1.01953,-0.01563,0.09985
136,1.01831,-0.00586,0.09717
138,1.01611,-0.00757,0.10327
140,1.02124,-0.0127,0.09717
142,1.02148,-0.0127,0.09888
153,1.01611,-0.00977,0.10376
155,1.01855,-0.00269,0.0979
157,1.02124,-0.00952,0.10547
159,1.02051,-0.01245,0.10498
161,1.01953,-0.00977,0.10864
163,1.01587,-0.00635,0.10156
165,1.02002,-0.00928,0.10669
167,1.01367,-0.00342,0.10864
169,1.01636,-0.00049,0.10034
171,1.01855,-0.0083,0.11084
173,1.01172,-0.01025,0.10181
175,1.01709,-0.00903,0.10156
186,1.01709,0.00391,0.09937
188,1.01611,-0.00708,0.09912
190,1.02197,-0.00366,0.10254
192,1.01733,0.00049,0.11328
194,1.01807,-0.00415,0.10693
196,1.01929,-0.00049,0.10449
198,1.02051,-0.00293,0.10498
200,1.02393,-0.00488,0.10962
202,1.01807,0.00049,0.10352
204,1.02441,-0.00073,0.11084
206,1.02222,-0.00098,0.09961
208,1.02124,0.00098,0.11255
210,1.0188,-0.00293,0.10303
221,1.02173,-0.00195,0.11597
223,1.02222,0.00244,0.10229
225,1.02271,-0.00293,0.10132
227,1.01685,-0.00293,0.1106
229,1.02466,-0.00635,0.09766
231,1.01538,-0.01147,0.10474
233,1.02222,-0.0022,0.11133
235,1.02246,-0.01123,0.10303
237,1.02051,-0.00781,0.10327
239,1.01538,-0.00342,0.11279
241,1.01929,-0.00977,0.10083
243,1.02197,-0.00903,0.09961
254,1.02271,-0.01392,0.10229
256,1.02759,-0.01416,0.10254
258,1.0249,-0.00977,0.10205
260,1.01782,-0.00195,0.09937
262,1.02026,-0.01196,0.10181
264,1.02344,-0.01147,0.09302
266,1.01953,-0.01196,0.09814
268,1.02075,-0.00854,0.10303
270,1.02026,-0.01416,0.09351
272,1.02148,-0.01416,0.09985
274,1.02246,-0.00684,0.09961
285,1.01831,-0.0083,0.09448
287,1.01904,-0.00854,0.09302
289,1.02075,-0.00415,0.10376
291,1.0271,-0.01758,0.09473
293,1.02417,-0.00684,0.09888
295,1.02246,-0.00586,0.10278
297,1.02539,-0.00659,0.09741
299,1.01807,-0.01172,0.104
301,1.02197,-0.00708,0.09961
303,1.02612,-0.01172,0.1106
305,1.02417,-0.01147,0.09814
307,1.02344,-0.00513,0.10156
