timestamp,ax,ay,az
0,1.01758,-0.00537,0.10132
2,1.01978,-0.00659,0.10107
4,1.02124,-0.00952,0.09546
6,1.01758,-0.01318,0.10742
8,1.01953,-0.00757,0.10059
10,1.02368,-0.00684,0.1001
12,1.02368,-0.01318,0.09717
14,1.01855,-0.01294,0.10352
16,1.02124,-0.0061,0.104
18,1.02148,-0.01074,0.10278
29,1.02222,-0.00879,0.10913
31,1.02173,-0.00415,0.1062
33,1.02222,-0.00708,0.10034
35,1.02026,-0.0083,0.1123
37,1.01904,-0.00415,0.10059
39,1.01855,0.00269,0.10229
41,1.02393,-0.00171,0.10596
43,1.01978,-0.00391,0.10938
45,1.021,-0.00464,0.10327
47,1.02002,-0.00342,0.09863
49,1.02515,-0.00049,0.10669
51,1.02173,-0.00269,0.10107
62,1.02393,-0.00415,0.09619
64,1.02417,-0.0061,0.1001
66,1.02466,-0.01392,0.10962
68,1.01807,-0.00928,0.10229
70,1.02319,-0.01172,0.10767
72,1.0188,-0.00562,0.10303
74,1.0249,-0.0083,0.10181
76,1.01611,-0.00903,0.10547
78,1.01514,-0.00854,0.10205
80,1.01904,-0.00903,0.09741
91,1.02026,-0.01245,0.10791
93,1.02588,-0.00806,0.09985
95,1.0249,-0.00635,0.10767
97,1.02002,-0.00366,0.10205
99,1.02271,-0.00562,0.09741
101,1.02197,-0.01074,0.09912
103,1.01733,-0.00391,0.10083
105,1.02515,-0.00757,0.0979
107,1.02173,-0.0061,0.09448
109,1.01904,0.00024,0.09863
111,1.02246,-0.01221,0.09448
113,1.02393,0.00049,0.09766
124,1.02515,-0.00586,0.10278
126,1.01587,-0.00781,0.10181
128,1.01538,-0.00537,0.10327
130,1.02686,-0.01025,0.10913
132,1.02222,-0.00122,0.10376
134,1.01685,-0.00854,0.10767
136,1.01367,-0.00757,0.10742
138,1.02295,-0.00537,0.10889
140,1.01978,-0.00659,0.0957
142,1.0188,-0.01025,0.10425
144,1.02026,-0.01099,0.09692
146,1.01563,-0.00732,0.10718
157,1.02319,-0.0083,0.11157
159,1.0188,-0.00269,0.1084
161,1.02026,-0.00684,0.09912
163,1.02417,-0.01465,0.10376
165,1.02441,-0.01758,0.09937
167,1.02344,-0.00513,0.10083
169,1.02441,-0.00708,0.10107
171,1.02319,-0.00684,0.11035
173,1.02271,-0.0105,0.10229
175,1.01709,-0.00757,0.1062
177,1.01685,-0.00879,0.10913
179,1.01953,-0.01001,0.09961
190,1.0249,-0.0144,0.10718
192,1.0249,-0.00757,0.09668
194,1.01807,-0.00586,0.09961
196,1.02441,-0.01245,0.09985
198,1.01978,-0.0105,0.1084
200,1.02197,-0.00317,0.10156
202,1.02441,-0.00806,0.09619
204,1.02222,-0.00635,0.10327
206,1.01807,-0.01099,0.09741
208,1.02637,-0.00562,0.10498
210,1.02856,-0.00342,0.09692
212,1.021,-0.00488,0.10229
223,1.02173,-0.00415,0.09155
225,1.0188,-0.01343,0.10669
227,1.02197,-0.0061,0.10425
