timestamp,ax,ay,az
0,0.62036,-0.02881,0.3252
11,-0.03345,-0.02344,0.47559
13,-0.06201,-0.10913,0.13818
15,0.16846,0.28394,0.1792
17,0.41797,0.87256,-0.0564
19,0.38721,1.07788,-0.50439
21,0.33838,1.11963,-0.58887
23,0.28613,1.00342,-0.44141
25,0.26636,0.87988,-0.31812
27,0.28979,0.75903,-0.27783
29,0.29883,0.63965,-0.33887
31,0.271,0.51978,-0.39648
33,0.25757,0.41553,-0.50732
44,0.03955,-0.13647,-0.11377
46,0.05029,-0.18506,-0.10864
48,0.073,-0.22534,-0.03027
50,0.09692,-0.27441,-0.02588
52,0.16919,-0.31396,-0.01831
54,0.88843,-0.61816,-0.20435
56,1.99994,-2.0,-0.56665
58,1.99994,0.24609,1.99994
60,0.20361,-0.24927,1.99994
62,0.05981,0.08496,-0.70581
64,-0.12598,0.19971,-1.8103
75,0.4187,-0.23608,0.26489
77,0.2312,-0.18774,-0.11084
79,0.06738,-0.12183,-0.39502
81,-0.00195,-0.07495,-0.25537
83,0.04395,-0.03711,0.11987
85,0.07471,-0.00537,0.38794
87,0.07422,0.00928,0.41382
89,0.03149,0.0332,0.18066
91,0.01172,0.07373,-0.03101
93,0.00049,0.09204,-0.08179
95,0.02661,0.10425,0.01953
106,0.25439,0.03101,0.29614
108,1.47241,-0.57227,1.37988
110,1.99994,-1.46167,1.99994
112,1.99994,-0.55322,0.46191
114,0.64941,0.25122,-0.26782
116,0.2688,0.52881,-0.0835
118,0.10425,0.5293,0.02686
120,0.03662,0.44897,0.03638
122,0.00708,0.354,0.05737
124,0.0166,0.23413,0.00342
126,0.09546,0.10205,-0.05151
128,0.22949,-0.06665,-0.00659
130,0.52612,-0.28223,0.08569
141,0.63452,0.00903,0.1665
143,0.81738,-0.05713,0.13062
145,1.3208,-0.19971,0.07104
147,1.99994,-0.44946,-0.09497
149,1.99994,-0.73853,-0.30127
151,1.99994,-0.83765,1.99994
153,1.99994,0.70752,-1.96704
155,1.35596,-0.13379,-0.45581
157,1.99994,-0.604,0.96899
159,1.89404,-0.14819,0.89087
161,1.29077,-0.10889,0.06982
172,1.3042,-0.11865,0.09521
174,1.229,-0.15674,0.2522
176,1.19116,-0.14331,0.26489
178,1.14941,-0.06616,0.16772
180,1.08252,0.03247,0.02539
182,0.97949,0.04468,-0.05908
184,0.91602,0.01904,-0.04175
186,0.89917,0.04736,-0.00854
188,0.86084,0.10254,0.01416
190,0.77319,0.09814,0.01489
192,0.67554,0.06348,0.02588
194,0.60693,0.03076,0.03052
196,0.55151,-0.05591,0.05127
207,-0.01855,0.30444,0.77808
209,0.01196,0.80713,1.12012
211,0.19873,1.1626,0.52393
213,0.49951,1.46948,-0.36108
215,0.60864,1.59448,-0.62061
217,0.54663,1.4187,-0.50635
219,0.47046,1.19336,-0.34106
221,0.38745,0.96021,-0.23486
223,0.34424,0.7583,-0.22559
225,0.31641,0.59985,-0.27148
227,0.27832,0.46118,-0.31177
229,0.22852,0.32275,-0.29541
240,0.14575,-0.19165,-0.25513
242,0.14282,-0.24707,-0.30542
244,0.15601,-0.28735,-0.34033
246,0.16064,-0.31543,-0.29541
248,0.1665,-0.34277,-0.26196
250,0.15796,-0.36841,-0.20776
252,0.13696,-0.39014,-0.15698
254,0.12231,-0.39941,-0.09644
256,0.11328,-0.39868,-0.06128
258,0.12866,-0.40063,-0.01514
260,0.2002,-0.42407,0.03247
271,-0.11621,0.35205,-2.0
273,0.30542,0.28491,-2.0
275,0.83276,-0.07324,-0.07813
277,0.83228,-0.26514,0.6875
279,0.47461,-0.2854,-0.09741
281,0.13086,-0.28052,-1.01392
283,0.00464,-0.29224,-0.89331
285,0.04858,-0.29272,-0.23315
287,0.10034,-0.25146,0.24902
289,0.11255,-0.18311,0.32153
291,0.05273,-0.09497,0.20288
302,-0.05322,0.17041,0.24292
304,-0.04053,0.17749,0.17529
306,-0.04102,0.18628,0.11182
308,-0.0332,0.18872,0.04517
310,-0.03735,0.18408,-0.00122
312,-0.03174,0.17236,0.03711
314,-0.01172,0.13257,0.07642
316,-0.00464,0.10278,0.0874
318,-0.00659,0.07153,0.07471
320,-0.00537,0.02856,0.07251
322,-0.00659,-0.021,0.05762
333,1.99994,-2.0,-0.43579
335,1.99994,-0.97119,1.37354
337,0.42383,-0.26636,0.68335
339,0.66382,-0.04565,0.50464
341,1.99994,-0.17285,0.20142
343,1.99994,-0.02954,-1.56787
345,1.99994,1.27124,-2.0
347,1.99994,1.38501,1.99994
349,0.65332,-0.17798,1.99994
351,0.23437,-0.74561,0.29468
353,0.23071,-0.57642,-0.69995
355,1.06006,-0.30859,0.65405
366,1.03003,-0.11621,0.63232
368,0.86011,-0.13135,0.25391
370,1.00928,-0.09937,0.1665
372,1.25195,0.03125,0.08984
374,1.30493,0.08838,-0.09082
376,1.09888,-0.02271,-0.17822
378,0.92163,-0.12305,-0.09521
380,0.58716,-0.11694,0.03369
382,0.07275,-0.24438,0.55688
384,-0.24463,-0.3396,0.93091
386,-0.24707,-0.3291,0.65723
397,0.19922,1.15869,-0.1748
399,0.24854,1.12939,-0.34424
401,0.26196,1.0166,-0.448
403,0.27637,0.87451,-0.48657
405,0.30835,0.73242,-0.50488
407,0.30273,0.60864,-0.53467
409,0.2959,0.48193,-0.52466
411,0.27979,0.3689,-0.5415
413,0.25879,0.25146,-0.50171
415,0.22266,0.12109,-0.45459
417,0.17773,0.00195,-0.36328
419,0.14526,-0.12622,-0.30615
430,0.11694,-0.46045,-0.15796
432,0.21704,-0.48022,-0.15845
434,1.99994,-1.99829,-2.0
436,1.99994,0.32349,1.70312
438,1.99994,0.02246,1.99994
440,-0.64966,-0.52783,-0.34888
442,-0.26367,-0.33252,0.23535
444,-0.1333,-0.3667,1.38989
446,-0.01953,-0.48389,0.98267
448,0.12305,-0.44019,-0.03687
450,0.15918,-0.36865,-0.73267
461,0.2395,0.1604,-0.2478
463,0.22388,0.19849,-0.11108
465,0.18042,0.21143,0.06519
467,0.05615,0.20923,0.22192
469,0.01025,0.1897,0.25635
471,-0.05322,0.19507,0.25098
473,-0.08838,0.18433,0.23315
475,-0.05713,0.1521,0.30542
477,0.08643,0.11646,0.47852
479,0.72803,-0.09741,1.08228
481,1.99994,-0.55591,1.99994
483,1.99994,-0.47437,1.55127
494,0.07861,0.20435,-0.01343
496,0.13428,0.14771,0.02222
498,0.29321,0.05029,0.05713
500,0.53442,-0.05615,0.08716
502,0.80151,-0.16455,0.12305
504,0.93091,-0.2168,0.16553
506,0.83667,-0.19458,0.2583
508,0.6582,-0.10303,0.2666
510,0.50952,0.05737,0.27856
512,0.39771,0.11328,0.2832
514,0.44434,0.05347,0.23169
516,0.55542,0.01221,0.2063
518,0.64136,-0.07959,0.15601
529,1.99994,-0.53784,-0.18994
531,1.99994,-0.71826,-0.88281
533,1.99994,-0.5835,-2.0
535,1.99994,1.23804,1.99994
537,0.43335,0.04468,0.19141
539,0.74707,-0.83081,0.698
541,1.53906,-0.65649,1.99994
543,1.73779,-0.41797,1.99994
545,1.82642,-0.27686,0.54883
547,1.69141,-0.04834,-0.77979
549,1.55859,0.02686,-0.71265
551,1.5061,-0.05322,0.14551
562,-0.00952,0.25513,0.69116
564,-0.2124,0.21582,0.35986
566,-0.23975,0.23877,0.09155
568,-0.17651,0.30005,0.06201
570,-0.10986,0.3689,0.02124
572,-0.01758,0.42505,-0.10107
574,0.05542,0.50439,-0.24756
576,0.1145,0.58423,-0.36084
578,0.13403,0.6814,-0.45532
580,0.16626,0.74585,-0.50928
582,0.16211,0.75586,-0.54907
593,0.07202,0.10254,-0.32617
595,0.05908,-0.05518,-0.2373
597,0.05444,-0.20264,-0.17993
599,0.0647,-0.32886,-0.13525
601,0.17993,-0.46118,-0.14404
603,1.99994,-2.0,-2.0
605,1.99994,0.47168,1.99994
607,-0.23877,-0.38257,-0.61499
609,-0.64966,-0.61646,-0.48193
611,-0.17725,-0.47314,1.34644
613,-0.14185,-0.53979,1.2041
624,0.26025,0.01929,-0.71875
626,0.23853,0.01489,-0.31567
628,0.2356,0.00366,0.00928
630,0.2124,0.00879,0.16357
632,0.14478,0.01685,0.13428
634,0.09058,0.02466,0.10352
636,0.0437,0.04395,0.05591
638,0.06836,0.02368,0.03345
640,0.0791,0.03809,0.10376
642,0.09619,0.02441,0.17065
644,0.10522,0.02222,0.16187
646,0.15234,0.021,0.10547
648,0.15747,0.02173,0.03394
659,1.99994,-0.67017,1.47876
661,1.99994,-0.48413,1.30688
663,0.80566,0.03394,0.43555
665,0.21704,0.29126,0.22437
667,0.03076,0.33325,0.02686
669,0.02612,0.31543,-0.13184
671,0.02637,0.29126,-0.1853
673,0.04565,0.24805,-0.15283
675,0.05298,0.21143,-0.12085
677,0.07422,0.1582,-0.09546
679,0.06592,0.10352,-0.06738
681,0.08472,0.06128,-0.06128
692,1.09399,-0.33667,0.28125
694,0.67041,-0.03613,0.3916
696,0.40454,0.04907,0.35767
698,0.34399,0.05664,0.30127
700,0.3269,0.03271,0.23096
702,0.39331,-0.06616,0.18213
704,0.57153,-0.1731,0.12305
706,0.6626,-0.18701,0.12769
708,0.74048,-0.271,0.12598
710,0.83032,-0.30615,0.06934
712,0.93384,-0.40088,0.09521
714,1.10718,-0.46191,0.09131
725,1.99994,1.63257,1.99994
727,0.40942,0.04663,1.43433
729,0.28125,-0.66431,-0.63623
731,0.81519,-0.54321,0.41919
733,1.60156,-0.42944,1.75732
735,1.99994,-0.30835,1.32202
737,1.99994,-0.03027,-0.34521
739,1.66431,0.00049,-1.01636
741,1.39185,-0.16406,-0.19751
743,1.26147,-0.19092,0.67822
745,1.07495,-0.18579,0.78711
747,0.96973,-0.17725,0.46973
758,0.66748,0.07593,0.04565
760,0.04419,0.2583,1.23413
762,-0.47534,-0.01538,0.68994
764,-0.38818,0.21875,0.2937
766,-0.04956,0.83374,0.17261
768,0.05444,1.05371,0.04834
770,0.12939,1.00366,-0.02563
772,0.19409,0.91821,-0.11572
774,0.21826,0.85913,-0.34204
776,0.23535,0.85254,-0.55713
778,0.24243,0.84351,-0.65161
780,0.2561,0.82495,-0.67798
791,0.03516,0.06201,-0.19775
793,0.01709,-0.07031,-0.09766
795,-0.00488,-0.17749,-0.05469
797,-0.02661,-0.24756,-0.07373
799,-0.03442,-0.30127,-0.07104
801,-0.02661,-0.34961,-0.06616
803,-0.01636,-0.36768,-0.06567
805,0.01343,-0.36938,-0.01855
807,0.0647,-0.37109,-0.05249
809,0.14038,-0.39185,0.0083
811,1.99994,-1.90308,-1.98975
822,0.08911,-0.39941,0.43457
824,0.36694,-0.41626,0.40601
826,0.26636,-0.32861,-0.36548
828,0.10596,-0.27905,-1.03345
830,0.13989,-0.22461,-1.00317
832,0.26953,-0.22974,-0.39551
834,0.30493,-0.18188,0.18481
836,0.23145,-0.12842,0.26147
838,0.10156,-0.06616,0.06836
840,0.04199,0.00562,-0.08545
842,0.05859,0.06274,-0.00342
853,0.03076,0.20923,0.19043
855,0.06885,0.20728,0.14063
857,0.09106,0.20166,0.08472
859,0.10059,0.1814,0.03076
861,0.08936,0.17163,-0.02637
863,0.08032,0.14941,-0.01147
865,0.07129,0.12622,0.02637
867,0.06519,0.11206,0.04565
869,0.0769,0.09351,0.08081
871,0.08398,0.08936,0.09473
873,0.12622,0.07056,0.07495
875,0.40894,-0.10352,0.01099
877,1.99994,-0.97998,-0.23267
888,-0.03394,0.68799,0.48853
890,0.07666,0.55566,0.20435
892,0.19922,0.35986,-0.00049
894,0.28076,0.15649,-0.12622
896,0.33838,-0.05591,-0.17651
898,0.45264,-0.26831,-0.16064
900,0.51807,-0.3916,-0.09326
902,0.6394,-0.50122,0.04053
904,0.77026,-0.56372,0.10669
906,0.93579,-0.5957,0.12842
908,1.04956,-0.64502,0.16919
919,1.99994,-0.57104,-0.30591
921,1.99994,-0.63184,-1.07251
923,1.99994,-0.00366,-2.0
925,1.99994,1.22437,-0.45825
927,1.72144,0.05493,1.99994
929,1.21826,-1.13623,1.99994
931,1.7876,-0.72974,1.99994
933,1.99994,-0.17114,1.30908
935,1.99994,-0.0105,-1.38843
937,1.95459,-0.30371,-1.84106
939,1.80127,-0.1355,-0.5127
941,1.33252,-0.01904,0.84106
952,-0.42896,0.15405,0.51343
954,-0.4668,0.27246,0.39307
956,-0.38379,0.46167,0.12451
958,-0.23315,0.68042,-0.07397
960,-0.10303,0.90747,-0.19702
962,-0.01538,1.06396,-0.34058
964,0.03198,1.13647,-0.44263
966,0.03491,1.08496,-0.4563
968,0.03027,0.92896,-0.41919
970,0.00952,0.72021,-0.37061
972,-0.01221,0.50659,-0.30347
983,-0.09399,-0.22314,-0.0625
985,-0.07983,-0.28174,-0.07031
987,-0.04614,-0.30713,-0.07666
989,-0.01831,-0.32886,-0.06348
991,0.08472,-0.35083,-0.08545
993,1.99994,-1.63818,-2.0
995,1.99994,0.54907,-2.0
997,1.99994,-0.41577,1.99994
999,-1.5083,-0.36206,1.99994
1001,-1.10986,-0.38965,1.7981
1012,0.43872,-0.21973,-0.58594
1014,0.2915,-0.06177,-0.17969
1016,0.20483,0.05591,-0.07861
1018,0.27808,0.07764,-0.05127
1020,0.54541,0.01953,-0.03711
1022,1.04175,-0.05444,0.0061
1024,1.53442,-0.125,0.17261
1026,1.53833,-0.18555,0.47388
1028,1.08105,-0.23804,0.6001
1030,0.68188,-0.25317,0.56958
1032,0.50342,-0.18115,0.33179
1034,0.51074,-0.08984,0.10034
1045,0.52612,0.11475,0.01172
1047,0.5625,0.07324,0.12061
1049,0.58691,0.03052,0.18311
1051,0.59741,-0.01343,0.24731
1053,0.60229,-0.04053,0.24341
1055,0.60229,-0.04126,0.2373
1057,0.61035,-0.03589,0.21362
1059,0.59131,-0.00854,0.18335
1061,0.5769,0.02466,0.16504
1063,0.54468,0.03223,0.16333
1065,0.55225,0.03564,0.12305
1067,0.53979,0.01245,0.10938
1069,0.54443,0.03247,0.07251
1080,0.61963,-0.14258,0.14087
1082,0.6814,-0.19507,0.13037
1084,0.70923,-0.14941,0.10962
1086,0.71826,-0.17212,0.10669
1088,0.76807,-0.20728,0.11011
1090,0.80176,-0.11816,0.12402
1092,0.83618,-0.1748,0.05786
1094,1.01343,-0.25732,-0.01904
1096,1.14893,-0.31348,-0.04346
1098,1.30249,-0.36792,-0.0957
1100,1.54126,-0.43359,-0.20703
1111,1.99994,0.34985,1.99994
1113,1.99994,-0.31909,1.99994
1115,1.99994,-0.54419,-0.02808
1117,1.99994,-0.32129,-0.771
1119,1.33569,-0.09937,0.11572
1121,0.66479,0.0061,0.57544
1123,0.28809,0.0835,0.56738
1125,0.13843,0.14868,0.40918
1127,0.14795,0.27954,0.12085
1129,0.04468,0.3396,0.04126
1131,-0.24854,0.3645,0.13037
1133,-0.49219,0.40356,0.23193
1144,-0.41333,0.42139,-0.33179
1146,-0.32764,0.34619,-0.33521
1148,-0.21655,0.2373,-0.28247
1150,-0.0061,0.11694,-0.22949
1152,1.73853,-0.27393,-1.04932
1154,1.99994,0.23926,-2.0
1156,1.99994,-0.10376,1.99994
1158,-0.27734,-0.42505,1.99994
1160,0.03198,-0.51001,1.99994
1162,1.8606,-0.63159,0.67676
1164,1.99994,-0.61523,-0.42187
1175,0.51221,0.43115,-0.14233
1177,0.88525,0.39746,-0.3562
1179,1.32275,0.25708,-0.32983
1181,1.55249,0.0542,-0.00073
1183,1.41431,-0.15894,0.3042
1185,1.08398,-0.32422,0.42236
1187,0.92554,-0.4082,0.27368
1189,0.84351,-0.38477,0.10254
1191,0.77246,-0.34839,-0.05249
1193,0.71436,-0.26587,-0.10938
1195,0.7312,-0.15942,-0.17773
1197,0.76758,-0.07666,-0.2312
1208,0.64062,-0.11621,-0.11304
1210,0.62695,-0.0957,-0.10498
1212,0.62573,-0.06445,-0.08081
1214,0.60815,-0.02734,-0.08472
1216,0.5874,-0.00757,-0.09961
1218,0.57227,0.01709,-0.10645
1220,0.56641,0.04663,-0.10303
1222,0.57397,0.05811,-0.08203
1224,0.57568,0.05078,-0.0686
1226,0.56836,0.03516,-0.02686
1228,0.56128,0.02979,-0.02686
1239,0.47583,0.03174,0.09961
1241,0.46436,0.03906,0.11938
1243,0.45142,0.01855,0.14453
1245,0.44946,0.00635,0.16626
1247,0.45142,0.00952,0.19727
1249,0.45972,-0.00513,0.21069
1251,0.47607,-0.00293,0.23047
1253,0.48145,-0.01416,0.26123
1255,0.48926,-0.04883,0.26147
1257,0.50879,-0.08398,0.27173
1259,0.51025,-0.07764,0.25488
1261,0.52417,-0.06274,0.27197
1263,0.49805,-0.10034,0.28223
1274,0.68628,-0.29541,0.15063
1276,0.78149,-0.39819,0.14746
1278,0.85937,-0.44678,0.09814
1280,0.89746,-0.23804,0.06909
