timestamp,ax,ay,az
0,0.78003,-0.20679,-0.00952
2,0.76831,-0.19092,0.02051
4,0.75269,-0.17432,0.05859
6,0.73437,-0.13574,0.06885
8,0.72876,-0.08569,0.11768
10,0.69751,-0.05542,0.12891
21,0.63135,-0.08643,0.0354
23,0.61914,-0.08228,0.01611
25,0.59888,-0.08008,0.00537
27,0.59424,-0.06128,0.01538
29,0.58447,-0.04736,-0.0022
31,0.57251,-0.03247,-0.02197
33,0.56079,-0.03711,-0.04419
35,0.54297,-0.05518,-0.04907
37,0.49976,-0.10449,-0.05005
39,0.47656,-0.13135,-0.0686
41,0.46411,-0.1189,-0.10352
52,0.52148,-0.07153,-0.07715
54,0.50903,-0.08105,-0.07959
56,0.49634,-0.07422,-0.0686
58,0.47559,-0.0603,-0.03101
60,0.45947,-0.07935,-0.00708
62,0.46777,-0.07349,0.00342
64,0.48071,-0.14307,0.00366
66,0.50439,-0.18091,0.02856
68,0.5166,-0.17993,0.02588
70,0.52734,-0.20532,0.02222
72,0.52759,-0.2417,-0.00586
74,0.55103,-0.17773,0.00977
85,0.61108,-0.39478,0.07935
87,0.66772,-0.41943,0.02588
89,0.78003,-0.45728,-0.04224
91,0.89185,-0.37305,-0.07422
93,0.98975,-0.24194,-0.12964
95,1.20093,-0.23315,-0.23267
97,1.95264,-0.32373,-0.53711
99,1.99994,-0.01758,-1.74512
101,1.99994,1.20898,-2.0
103,-0.44336,1.29224,1.99994
105,0.60327,0.7793,1.99994
116,1.99994,0.05859,0.93555
118,1.2959,0.18433,-0.20801
120,0.354,0.40063,-0.13159
122,-0.38062,0.5896,-0.10913
124,-1.03833,0.73022,-0.12476
126,-1.54541,0.77344,-0.0332
128,-1.97754,0.76904,0.10303
130,-2.0,0.61816,0.07275
132,-2.0,0.39624,-0.25
134,-2.0,0.23828,-0.55737
136,-2.0,0.17529,-0.84814
147,-0.25073,-0.14697,-0.74316
149,1.99994,0.44824,-1.73633
151,0.65674,0.38037,-1.0061
153,-0.0332,0.36011,-0.9707
155,0.52563,0.2981,-2.0
157,1.10693,0.12256,-1.4812
159,1.86133,-0.07544,0.34424
161,1.99994,-0.29077,1.8103
163,1.6687,-0.43799,1.80469
165,1.0769,-0.40747,0.84009
167,0.70361,-0.24121,-0.05371
169,0.50293,-0.01978,-0.48145
180,1.04858,-0.20581,0.2832
182,0.9397,-0.25049,0.16016
184,0.82397,-0.25757,0.00269
186,0.75537,-0.20898,-0.17261
188,0.72217,-0.13623,-0.1604
190,0.73804,-0.11084,-0.12451
192,0.78564,-0.09082,-0.0166
194,0.80908,-0.08154,0.09692
196,0.80981,-0.10547,0.18701
198,0.76392,-0.09985,0.23462
200,0.72852,-0.09302,0.1958
211,0.71362,-0.11426,0.01514
213,0.69189,-0.13745,-0.00659
215,0.67163,-0.16724,-0.04077
217,0.65967,-0.17212,-0.04907
219,0.64307,-0.15894,-0.07373
221,0.63306,-0.14917,-0.08374
223,0.60937,-0.14209,-0.10742
225,0.58691,-0.12622,-0.10229
227,0.573,-0.10571,-0.10303
229,0.56128,-0.08472,-0.13037
231,0.55542,-0.07446,-0.11182
242,0.55029,-0.08667,-0.1272
244,0.54419,-0.09497,-0.12305
246,0.5332,-0.11792,-0.11816
248,0.54395,-0.11914,-0.09839
250,0.54712,-0.14575,-0.09619
252,0.55859,-0.15942,-0.06323
254,0.58179,-0.16626,-0.06323
256,0.59058,-0.18335,-0.05273
258,0.60864,-0.15991,-0.03442
260,0.60547,-0.10034,-0.03418
271,0.76929,-0.28516,-0.0874
273,0.80103,-0.24292,-0.0376
275,0.8252,-0.17603,-0.0332
277,0.91016,-0.13623,-0.00391
279,1.06616,-0.22339,-0.04541
281,1.27954,-0.30029,-0.08594
283,1.73389,-0.31104,-0.25073
