timestamp,ax,ay,az
0,1.02368,-0.00757,0.09888
2,1.02002,-0.00586,0.09326
13,1.01929,-0.00488,0.10742
15,1.02319,-0.00781,0.09863
17,1.02051,-0.00659,0.09692
19,1.02173,-0.00977,0.10034
21,1.02271,-0.0127,0.10742
23,1.02368,-0.01392,0.10181
25,1.02271,-0.0061,0.09644
27,1.02295,-0.0083,0.10303
29,1.02539,-0.01099,0.10083
31,1.02148,-0.00757,0.10376
33,1.02393,-0.0061,0.10449
35,1.02271,-0.00806,0.09155
46,1.01758,-0.01172,0.11133
48,1.02026,-0.00269,0.104
50,1.01929,-0.00781,0.09985
52,1.01782,-0.00708,0.10229
54,1.01563,-0.0127,0.09937
56,1.01782,-0.01392,0.10718
58,1.02417,-0.00732,0.09814
60,1.01807,-0.00732,0.09668
62,1.02393,-0.01221,0.09521
64,1.01978,-0.01221,0.09351
66,1.02222,-0.00684,0.10132
68,1.01758,-0.00366,0.10352
79,1.01733,-0.00879,0.1062
81,1.0166,-0.00562,0.09912
83,1.01855,-0.0061,0.10571
85,1.01807,-0.01123,0.10229
87,1.01758,-0.00732,0.10645
89,1.0188,-0.00879,0.10352
91,1.01514,0.00122,0.10596
93,1.01611,-0.00586,0.10791
95,1.01538,-0.00586,0.09888
97,1.02466,-0.00732,0.10107
99,1.02539,-0.00464,0.09814
110,1.02051,-0.00928,0.11987
112,1.02466,-0.00635,0.10791
114,1.02173,-0.00293,0.09985
116,1.02319,-0.0105,0.10229
118,1.02588,-0.00342,0.10742
120,1.0166,-0.00952,0.11108
122,1.01587,-0.01221,0.11133
124,1.01416,-0.01367,0.10645
126,1.01733,-0.00122,0.104
128,1.0127,-0.00439,0.104
130,1.01807,-0.00708,0.1062
141,1.01343,-0.00513,0.10059
143,1.01563,-0.01245,0.1084
145,1.01831,-0.00806,0.10571
147,1.01465,-0.00732,0.10156
149,1.01465,0.00488,0.11353
151,1.02271,-0.00854,0.10205
153,1.02319,-0.00537,0.10938
155,1.01978,-0.00537,0.11304
157,1.01465,-0.00269,0.1084
159,1.02148,-0.00757,0.09399
161,1.01831,-0.00952,0.10376
163,1.01685,-0.00391,0.10986
174,1.021,-0.00684,0.10962
176,1.02197,0.00269,0.10327
178,1.01538,-0.00488,0.09961
180,1.0188,-0.01123,0.10376
182,1.02319,-0.00464,0.10254
184,1.02148,-0.00439,0.09888
186,1.02515,-0.00757,0.10156
188,1.02222,-0.0105,0.10547
190,1.02051,-0.00977,0.09424
192,1.021,-0.00781,0.10791
194,1.01733,-0.00171,0.10327
196,1.02344,-0.00586,0.10327
207,1.02295,-0.00757,0.10962
209,1.01855,-0.00684,0.10181
211,1.0166,-0.01001,0.10205
213,1.02368,-0.00684,0.09204
215,1.02563,-0.00684,0.09888
217,1.01978,-0.00806,0.08765
219,1.0249,-0.00684,0.09692
221,1.02002,-0.00684,0.10205
223,1.02148,-0.01074,0.09644
225,1.01685,-0.00366,0.09521
227,1.01953,-0.01538,0.10327
229,1.02271,-0.00806,0.10571
240,1.02344,-0.00562,0.10742
242,1.02271,-0.01172,0.10181
244,1.02002,-0.01343,0.09741
246,1.02417,-0.01367,0.09497
248,1.02515,-0.00854,0.10791
250,1.02319,-0.01001,0.09961
252,1.02686,-0.01172,0.09985
254,1.02002,-0.00781,0.10132
256,1.02002,-0.00317,0.10547
258,1.0271,-0.00854,0.1001
260,1.01953,-0.00342,0.09424
262,1.021,-0.01147,0.09131
273,1.02344,-0.0105,0.10034
275,1.01953,-0.00903,0.10132
277,1.01855,-0.01099,0.09326
279,1.02637,-0.01392,0.10376
281,1.02783,-0.00708,0.0979
283,1.02368,-0.01489,0.09668
285,1.021,-0.00635,0.10278
287,1.02173,-0.01782,0.09644
289,1.02075,-0.00952,0.08545
291,1.02124,-0.00562,0.08789
293,1.02222,-0.00879,0.10327
295,1.03027,-0.00391,0.10254
306,1.021,-0.01147,0.09644
308,1.02515,-0.00586,0.09546
310,1.0188,-0.0061,0.09985
312,1.01733,-0.01489,0.09839
314,1.01709,-0.00635,0.09839
316,1.02051,-0.0061,0.10181
318,1.01343,-0.01172,0.09717
320,1.02173,-0.01221,0.08691
322,1.02319,-0.00732,0.0957
324,1.02515,-0.01172,0.09619
