timestamp,ax,ay,az
0,1.01831,-0.00781,0.09766
2,1.02173,-0.00317,0.10449
4,1.01831,-0.00415,0.1062
6,1.02344,-0.0083,0.09961
8,1.02905,-0.00391,0.10205
10,1.02417,-0.00928,0.09644
21,1.01685,-0.01074,0.10767
23,1.01953,-0.01099,0.10522
25,1.01855,-0.00513,0.10132
27,1.0166,-0.00464,0.10742
29,1.02686,-0.01074,0.10376
31,1.01807,-0.00635,0.10718
33,1.01636,-0.00928,0.09961
35,1.01929,-0.00415,0.09717
37,1.01953,-0.00342,0.10498
39,1.01611,0.00122,0.0979
41,1.02246,-0.0022,0.09985
43,1.01514,-0.00488,0.10767
54,1.01758,-0.00366,0.10132
56,1.02661,-0.00415,0.09863
58,1.02075,-0.00122,0.09766
60,1.02734,-0.00586,0.11157
62,1.02271,-0.00195,0.10059
64,1.02686,-0.00684,0.10083
66,1.02222,-0.0105,0.10474
68,1.01929,-0.00781,0.09497
70,1.02148,-0.00122,0.10449
72,1.01709,-0.01025,0.09546
74,1.01489,-0.00269,0.10303
85,1.02075,-0.00513,0.09741
87,1.02344,-0.00415,0.104
89,1.01685,-0.01147,0.09985
91,1.02295,-0.01123,0.09814
93,1.02686,-0.00977,0.10132
95,1.01855,-0.0061,0.09253
97,1.02246,-0.00757,0.10596
99,1.01978,-0.00781,0.10693
101,1.02661,-0.01172,0.10034
103,1.02393,-0.01343,0.09351
105,1.02417,-0.01123,0.10229
116,1.0166,-0.00537,0.09692
118,1.02368,-0.0083,0.10693
120,1.02051,-0.01538,0.09619
122,1.01953,-0.00732,0.09277
124,1.021,-0.00806,0.09058
126,1.01855,-0.0144,0.10278
128,1.02759,-0.01025,0.10474
130,1.02222,-0.00269,0.10645
132,1.02393,-0.00439,0.09937
134,1.02051,-0.01563,0.10449
136,1.01709,-0.01001,0.09863
138,1.02295,-0.00098,0.09814
149,1.01758,-0.00659,0.10352
151,1.0166,-0.0105,0.09961
153,1.01758,-0.01074,0.10327
155,1.02197,-0.00488,0.10474
157,1.01855,-0.0127,0.10352
159,1.021,-0.00781,0.09741
161,1.01758,-0.01489,0.10034
163,1.02026,-0.0083,0.09912
165,1.01782,-0.00684,0.10474
167,1.01782,-0.00684,0.1123
169,1.02563,-0.01099,0.10474
180,1.02026,-0.00781,0.10864
182,1.021,-0.00366,0.10181
184,1.01929,-0.00269,0.10864
186,1.01343,-0.00781,0.10474
188,1.02344,-0.00366,0.10327
190,1.02271,-0.00488,0.10156
192,1.03027,-0.00342,0.10474
194,1.01782,-0.00659,0.10498
196,1.02246,-0.00708,0.10986
198,1.02246,-0.00171,0.10303
200,1.02515,-0.00757,0.10205
202,1.02124,-0.00439,0.09741
213,1.01758,-0.00732,0.09912
215,1.02222,-0.00562,0.09961
217,1.02051,-0.01147,0.09668
219,1.01709,-0.01465,0.10107
221,1.02319,-0.01123,0.10181
223,1.02612,-0.00708,0.10986
225,1.01831,-0.00806,0.10229
227,1.02393,-0.00293,0.10059
229,1.01855,-0.00195,0.10132
231,1.02539,-0.00879,0.09448
233,1.02563,-0.0083,0.09058
235,1.01953,-0.0061,0.09717
246,1.01636,-0.0061,0.10059
248,1.01929,-0.00757,0.10156
250,1.02563,-0.01099,0.10571
252,1.02246,-0.00854,0.09668
254,1.0144,-0.00342,0.10889
256,1.02148,-0.00928,0.10718
258,1.02319,-0.01099,0.09399
260,1.02295,-0.00464,0.10376
262,1.01685,-0.0061,0.10864
264,1.01709,-0.0061,0.10132
266,1.0166,-0.00928,0.1001
268,1.01953,-0.00781,0.10693
279,1.02051,-0.00537,0.10254
281,1.01807,-0.00391,0.10107
283,1.0166,-0.00635,0.09814
285,1.01489,-0.01025,0.11035
287,1.01685,-0.00708,0.11011
289,1.02222,-0.00781,0.10132
291,1.02002,-0.00293,0.10107
293,1.02783,-0.01343,0.10938
295,1.02002,-0.00781,0.10669
297,1.01978,-0.00977,0.10913
299,1.02295,-0.01099,0.10913
301,1.02222,-0.01514,0.09863
312,1.01953,-0.00879,0.10205
314,1.02466,-0.00952,0.11597
316,1.02612,-0.00732,0.10864
318,1.02246,-0.00684,0.10205
320,1.02319,-0.00488,0.104
322,1.02026,-0.00415,0.10913
324,1.01685,-0.00146,0.11011
326,1.02124,0.00317,0.09595
328,1.01563,-0.00879,0.10742
330,1.02588,-0.01074,0.0957
332,1.02222,-0.01245,0.10156
334,1.02222,-0.00244,0.10034
345,1.01807,-0.0061,0.09961
347,1.01831,-0.00928,0.10571
349,1.02051,-0.00537,0.10205
351,1.0188,-0.00659,0.10352
353,1.02319,-0.00366,0.09375
355,1.02393,-0.0127,0.10571
357,1.02246,-0.00952,0.10303
359,1.02368,0.00244,0.11279
361,1.01733,-0.0105,0.10693
363,1.0188,-0.00806,0.10498
365,1.02393,-0.00806,0.09961
367,1.01831,-0.01294,0.10742
378,1.01904,-0.00903,0.0918
380,1.02612,-0.0083,0.10229
382,1.02051,-0.00562,0.09692
384,1.021,-0.00342,0.10303
386,1.0188,-0.00146,0.10498
388,1.02124,-0.0022,0.10742
390,1.01807,-0.00635,0.10376
392,1.02319,-0.0061,0.10693
394,1.01929,-0.00415,0.09888
396,1.01904,-0.00488,0.10059
398,1.02026,0.0,0.10474
400,1.02466,-0.00635,0.11426
411,1.02563,-0.00708,0.10229
413,1.01831,-0.00977,0.09961
415,1.0188,-0.01025,0.10132
417,1.01807,-0.01318,0.09595
